species,ab,ap,am,d_V,Wwb,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,h_a,E_Hb,E_Hp
Merops_pusillus,3.983913e+00,8.233209e+00,4.619980e+02,2.800000e-01,2.500000e+00,1.480000e+01,6.666696e-02,3.127500e+02,False,False,4.442605e+03,9.831300e-01,4.111000e-02,4.643975e+03,2.437000e-12,1.639000e+02,4.237000e+03
Heterodon_platirhinos,3.309706e+01,4.950175e+02,2.771523e+03,3.000000e-01,2.300000e+00,6.010000e+02,1.082438e-01,2.981500e+02,False,False,1.971528e+02,8.904900e-01,6.106000e-02,2.356070e+01,1.569000e-09,1.585000e+03,1.315000e+05
Arenaria_melanocephala,2.761520e+00,5.458819e+00,1.115783e+03,2.800000e-01,1.260000e+01,1.242000e+02,8.532128e-02,3.141500e+02,False,False,1.441188e+04,9.912400e-01,3.423800e-02,1.147717e+04,5.814000e-18,3.170000e+02,1.152000e+04
Acinonyx_jubatus,6.897608e+01,1.555859e+02,1.421180e+03,3.000000e-01,4.600000e+02,5.350000e+04,3.029172e-02,3.121500e+02,False,True,1.738397e+03,9.874800e-01,7.714500e-02,7.396280e+01,1.394000e-11,1.485000e+04,3.556000e+06
Cephalophus_dorsalis,2.028153e+02,3.037243e+02,1.174056e+03,3.000000e-01,1.620000e+03,2.050000e+04,1.490560e-02,3.125500e+02,False,True,1.102251e+04,5.912200e-01,2.706200e-02,9.304562e+02,1.248000e-14,6.203000e+05,9.357000e+06
Buteo_lineatus,1.322397e+01,1.836168e+01,1.050148e+03,2.800000e-01,4.500000e+01,7.000000e+02,7.465612e-02,3.141500e+02,False,False,1.043036e+04,9.936300e-01,8.682500e-02,3.167941e+03,3.598000e-13,7.643000e+02,9.862000e+04
Galictis_cuja,3.704069e+01,7.502747e+01,7.071239e+02,3.000000e-01,4.500000e+01,1.600000e+03,4.118987e-02,3.121500e+02,False,True,1.183006e+04,9.830800e-01,6.654400e-02,3.025074e+03,1.119000e-22,1.393000e+03,1.159000e+06
Probosciger_aterrimus,7.528923e+00,2.324904e+01,3.230405e+03,2.800000e-01,1.900000e+01,7.500000e+02,8.714076e-03,3.119500e+02,False,False,2.645079e+03,9.985400e-01,2.276200e-02,7.763947e+02,4.679000e-15,5.066000e+01,5.290000e+03
Chionis_minor,5.575645e+00,1.264000e+01,9.376324e+02,2.800000e-01,2.500000e+01,6.350000e+02,5.332580e-02,3.141500e+02,False,False,4.324054e+03,9.960800e-01,7.613100e-02,1.052773e+03,6.844000e-15,2.498000e+02,4.402000e+04
Jynx_torquilla,4.424119e+00,8.805447e+00,5.711375e+02,2.800000e-01,1.900000e+00,4.040000e+01,1.488258e-01,3.120000e+02,False,False,4.695313e+03,9.873700e-01,2.310100e-02,4.314173e+03,2.083000e-12,5.397000e+01,3.177000e+03
Sceloporus_undulatus,2.597660e+01,5.810443e+01,1.795381e+03,3.000000e-01,5.600000e-01,1.800000e+01,1.706279e-01,2.971500e+02,False,False,5.415735e+02,5.573700e-01,1.257800e-02,2.178685e+02,5.781000e-09,9.290000e+02,2.480000e+04
Astrapia_mayeri,4.287045e+00,1.450282e+01,6.658494e+02,2.800000e-01,1.200000e+01,1.550000e+02,2.252762e-02,3.147500e+02,False,False,1.655493e+03,9.690800e-01,3.833300e-02,5.948038e+02,2.382000e-13,7.864000e+02,1.394000e+04
Thylogale_billardierii,2.928033e+01,1.361213e+02,7.889040e+02,3.000000e-01,4.200000e-01,5.000000e+03,1.115472e-02,3.090500e+02,False,True,6.352201e+02,9.999600e-01,5.728700e-02,5.043950e+01,3.489000e-11,4.873000e-02,7.604000e+02
Anthus_pratensis,2.755957e+00,7.316570e+00,3.906317e+02,2.800000e-01,1.400000e+00,2.000000e+01,1.013743e-01,3.147500e+02,False,False,9.789229e+02,9.707700e-01,3.107300e-02,6.337506e+02,1.272000e-12,1.007000e+02,1.703000e+03
Cyrtonyx_montezumae,4.312120e+00,1.988757e+01,3.638424e+02,2.800000e-01,7.500000e+00,1.853500e+02,2.346335e-01,3.120500e+02,False,False,2.321020e+03,9.294300e-01,2.105700e-02,8.928914e+02,8.312000e-12,5.928000e+02,1.719000e+04
Pica_hudsonia,4.287045e+00,1.340827e+01,8.877992e+02,2.800000e-01,8.500000e+00,2.100000e+02,1.464295e-01,3.147500e+02,False,False,1.588840e+03,9.563500e-01,3.104600e-02,5.317913e+02,1.486000e-12,6.402000e+02,1.891000e+04
Falco_peregrinus,5.734519e+00,1.147232e+01,1.474857e+03,2.800000e-01,3.750000e+01,8.656000e+02,5.094670e-02,3.116700e+02,False,False,2.424644e+04,9.968900e-01,8.060200e-02,9.187364e+03,1.618000e-17,2.408000e+02,4.503000e+04
Haliaeetus_albicilla,7.837175e+00,2.235678e+01,1.795591e+03,2.800000e-01,9.000000e+01,5.572000e+03,3.396447e-02,3.116700e+02,False,False,2.074445e+04,9.981000e-01,9.021000e-02,3.832634e+03,1.376000e-15,3.009000e+02,2.241000e+05
Urocitellus_elegans,1.585029e+01,1.085569e+02,3.708265e+02,3.000000e-01,7.000000e+00,3.500000e+02,7.011364e-02,3.086500e+02,False,True,7.859120e+03,9.649100e-01,3.783000e-02,3.238116e+03,1.028000e-09,3.416000e+02,6.350000e+05
Cygnus_olor,8.077383e+00,2.797204e+01,2.151570e+03,2.800000e-01,1.570000e+02,1.060000e+04,1.115464e-01,3.126500e+02,False,False,1.326722e+04,9.857800e-01,2.287600e-02,2.689899e+03,1.487000e-13,3.040000e+03,6.450000e+05
Glis_glis,2.333576e+01,9.141372e+01,6.713714e+02,3.000000e-01,1.500000e+00,1.250000e+02,6.220104e-02,3.108500e+02,False,True,3.186377e+03,9.754900e-01,4.721900e-02,1.357920e+03,7.261000e-21,6.621000e+01,1.869000e+05
Eopsaltria_georgiana,2.858030e+00,7.783491e+00,3.107297e+02,2.800000e-01,2.000000e+00,1.750000e+01,9.011046e-02,3.147500e+02,False,False,7.736403e+02,9.560400e-01,3.718400e-02,4.595409e+02,1.739000e-11,2.586000e+02,3.419000e+03
Tauraco_erythrolophus,4.377878e+00,9.239020e+00,1.520843e+03,2.800000e-01,1.500000e+01,2.675000e+02,3.550662e-02,3.121500e+02,False,False,4.176405e+03,9.922200e-01,4.186000e-02,1.632361e+03,1.162000e-13,1.298000e+02,1.427000e+03
Suncus_murinus,3.044275e+01,3.745104e+01,2.552669e+02,3.000000e-01,2.000000e+00,2.000000e+01,4.137562e-01,3.118500e+02,False,True,4.646954e+03,9.315200e-01,6.703700e-02,3.563915e+03,1.956000e-10,4.420000e+02,4.160000e+04
Dissodactylus_primitivus,9.444815e+00,1.305322e+02,1.060725e+03,1.700000e-01,9.400000e-05,2.000000e-01,8.258500e+00,3.011500e+02,True,False,1.061496e+01,8.000000e-01,2.005700e-02,2.111590e+01,9.208000e-10,8.303000e-02,5.386000e+01
Burhinus_oedicnemus,5.103625e+00,2.026915e+01,8.468713e+02,2.800000e-01,3.830000e+01,5.352000e+02,4.227325e-02,3.140500e+02,False,False,7.972532e+03,9.914100e-01,2.078600e-02,3.821519e+03,4.081000e-13,8.078000e+02,2.005000e+04
Setopagis_parvula,3.100997e+00,4.825845e+00,7.491877e+02,2.800000e-01,4.500000e+00,3.700000e+01,3.176774e-02,3.109500e+02,False,False,1.048492e+04,9.975700e-01,1.105000e-01,7.862471e+03,1.487000e-14,3.793000e+01,1.127000e+03
Geothlypis_trichas,2.449740e+00,5.915805e+00,5.104846e+02,2.800000e-01,1.740000e+00,9.800000e+00,1.576933e-01,3.147500e+02,False,False,1.381575e+03,8.878400e-01,3.691900e-02,1.072312e+03,2.377000e-12,4.999000e+02,3.755000e+03
Myioborus_miniatus,2.898859e+00,5.817651e+00,2.929737e+02,2.800000e-01,1.300000e+00,9.500000e+00,1.802209e-01,3.147500e+02,False,False,1.090854e+03,9.321400e-01,2.839900e-02,9.120355e+02,9.133000e-12,2.151000e+02,1.604000e+03
Thalassarche_melanophrys,1.499887e+01,3.252099e+01,2.345043e+03,2.800000e-01,1.758000e+02,3.170000e+03,1.876298e-02,3.127500e+02,False,False,5.992402e+03,9.898900e-01,1.699400e-02,1.546033e+03,1.071000e-13,3.721000e+03,1.286000e+05
Telespiza_cantans,3.266320e+00,9.468753e+00,5.326795e+02,2.800000e-01,2.900000e+00,3.400000e+01,9.011046e-02,3.147500e+02,False,False,1.310602e+03,9.529700e-01,3.034600e-02,7.569025e+02,2.693000e-13,2.767000e+02,4.226000e+03
Hirundo_neoxena,3.409221e+00,1.107105e+01,7.102394e+02,2.800000e-01,1.500000e+00,2.000000e+01,2.027485e-01,3.147500e+02,False,False,9.422917e+02,8.670600e-01,2.206900e-02,5.980700e+02,1.867000e-12,4.258000e+02,7.764000e+03
Coracias_benghalensis,3.283409e+00,7.815934e+00,4.530433e+02,2.800000e-01,1.470000e+01,1.574600e+02,5.893476e-02,3.132500e+02,False,False,1.338051e+04,9.925900e-01,3.745100e-02,9.357024e+03,9.895000e-13,3.034000e+02,1.938000e+04
Calcarius_pictus,2.347667e+00,6.725855e+00,2.219498e+02,2.800000e-01,2.600000e+00,2.765000e+01,9.011046e-02,3.147500e+02,False,False,1.154746e+03,9.645000e-01,5.096100e-02,6.080101e+02,9.176000e-12,2.744000e+02,4.212000e+03
Desmognathus_ochrophaeus,8.991691e+01,1.848114e+03,1.160410e+04,2.800000e-01,1.560000e-02,2.000000e+00,2.303497e-02,2.881500e+02,False,False,3.791291e+01,8.059600e-01,3.118600e-02,2.556370e+01,1.790000e-09,2.299000e+01,9.052000e+02
Oreophasis_derbianus,4.910725e+00,8.606970e+00,9.154806e+02,2.800000e-01,9.700000e+01,1.940000e+03,4.150825e-02,3.138500e+02,False,False,4.506666e+02,9.827100e-01,4.277800e-02,4.726920e+01,2.858000e-12,6.646000e+03,1.823000e+04
Oryctolagus_cuniculus_NZW,5.982919e+00,3.789181e+01,6.239328e+02,3.000000e-01,5.356667e+01,5.000000e+03,4.688005e-01,3.121500e+02,False,True,1.017491e+04,7.846300e-01,3.802500e-02,1.575563e+03,1.669000e-14,7.247000e+04,5.292000e+06
Plecturocebus_cupreus,1.176054e+02,4.030884e+02,2.509959e+03,3.000000e-01,7.400000e+01,1.120000e+03,9.466292e-03,3.083500e+02,False,True,9.420762e+02,5.147500e-01,4.145800e-02,7.284240e+01,6.235000e-12,1.692000e+05,9.846000e+06
Cariama_cristata,5.016319e+00,9.645978e+00,1.802481e+03,2.800000e-01,6.025000e+01,2.750000e+03,3.550662e-02,3.121500e+02,False,False,7.128893e+03,9.977600e-01,6.762700e-02,1.304238e+03,7.020000e-15,2.621000e+02,1.184000e+04
Bimastos_rubidus,1.722827e+01,6.010045e+01,2.065010e+03,1.600000e-01,2.500000e-02,4.000000e-01,4.357171e-01,2.956500e+02,False,False,5.934821e+02,3.469100e-01,5.365000e-02,4.328040e+02,1.066000e-09,6.211000e+01,2.317000e+03
Acrocephalus_scirpaceus,2.143522e+00,6.521710e+00,4.483386e+02,2.800000e-01,1.000000e+00,1.100000e+01,9.011046e-02,3.147500e+02,False,False,9.285087e+02,9.722900e-01,3.550300e-02,6.852738e+02,4.630000e-12,7.005000e+01,1.183000e+03
Terrapene_ornata,2.794580e+01,6.053463e+02,9.238408e+03,3.000000e-01,5.312500e+00,3.400000e+02,2.164875e-02,2.981500e+02,False,False,1.341128e+02,8.944500e-01,4.140700e-02,1.936980e+01,5.138000e-11,3.159000e+03,8.446000e+04
Leucosticte_tephrocotis,2.755957e+00,9.323239e+00,1.065359e+03,2.800000e-01,3.000000e+00,3.260000e+01,1.982430e-01,3.147500e+02,False,False,9.884661e+02,8.790300e-01,4.545600e-02,4.422064e+02,2.796000e-13,1.152000e+03,2.108000e+04
Leiothlypis_peregrina,2.296631e+00,6.492395e+00,2.840958e+02,2.800000e-01,1.340000e+00,9.500000e+00,1.351657e-01,3.147500e+02,False,False,8.245141e+02,9.247500e-01,4.381000e-02,5.617545e+02,1.658000e-11,3.360000e+02,3.578000e+03
Babyrousa_babyrussa,2.972465e+01,7.317203e+01,1.587562e+03,3.000000e-01,5.170000e+02,7.000000e+04,3.750404e-02,3.121500e+02,False,True,7.130359e+02,9.824400e-01,2.287600e-02,3.000000e+01,9.589000e-12,1.944000e+04,2.499000e+05
Turdus_viscivorus,2.960102e+00,8.432837e+00,9.410672e+02,2.800000e-01,6.000000e+00,1.175000e+02,1.576933e-01,3.147500e+02,False,False,3.158757e+03,9.641500e-01,3.094600e-02,1.577497e+03,7.606000e-13,2.378000e+02,4.740000e+03
Toxostoma_curvirostre,2.858030e+00,6.506520e+00,2.219498e+02,2.800000e-01,2.515456e+00,3.593700e+01,9.011046e-02,3.147500e+02,False,False,1.238485e+03,9.817400e-01,3.607500e-02,6.813889e+02,2.093000e-11,1.042000e+02,1.462000e+03
Surnia_ulula,7.467303e+00,1.188834e+01,8.606280e+02,2.800000e-01,1.800000e+01,3.320000e+02,1.301375e-01,3.126500e+02,False,False,5.854512e+03,9.910600e-01,9.224000e-02,1.851600e+03,2.031000e-13,4.160000e+02,3.765000e+04
Pavo_cristatus,6.506780e+00,7.405880e+00,1.087654e+03,2.800000e-01,1.200000e+02,3.100000e+03,1.706426e-01,3.141500e+02,False,False,5.226812e+03,9.811200e-01,4.944000e-02,9.203226e+02,1.619000e-22,5.116000e+03,1.506000e+04
Lepus_capensis,3.520918e+01,8.146181e+01,6.589985e+02,3.000000e-01,1.184000e+02,2.358000e+03,1.158758e-01,3.113500e+02,False,True,3.840268e+03,9.065300e-01,8.996000e-02,4.950399e+02,4.121000e-11,2.709000e+04,6.471000e+06
Galago_senegalensis,1.344607e+02,1.843693e+02,1.297935e+03,3.000000e-01,1.220000e+01,1.922000e+02,4.274481e-02,3.110500e+02,False,True,8.001239e+02,9.419900e-01,6.572400e-02,1.820025e+02,1.073000e-12,3.031000e+03,2.835000e+05
Triturus_karelinii,4.873792e+01,1.827672e+03,7.827311e+03,2.800000e-01,3.500000e-03,1.060000e+01,8.432015e-01,2.861500e+02,False,False,1.059327e+02,7.188800e-01,4.404700e-02,3.821020e+01,2.210000e-08,7.272000e+00,5.023000e+03
Callithrix_jacchus,1.737115e+02,2.898913e+02,2.026935e+03,3.000000e-01,2.650000e+01,2.552000e+02,5.164409e-02,3.091500e+02,False,True,5.110144e+02,5.387800e-01,3.710100e-01,4.470930e+01,2.039000e-18,1.502000e+05,3.743000e+06
Pheucticus_ludovicianus,2.551812e+00,6.200302e+00,1.065359e+03,2.800000e-01,4.500000e+00,4.560000e+01,1.351657e-01,3.147500e+02,False,False,1.385269e+03,9.604300e-01,5.238700e-02,6.375569e+02,2.481000e-13,4.754000e+02,5.757000e+03
Microtus_californicus,1.991899e+01,2.529285e+01,7.845840e+01,3.000000e-01,2.500000e+00,3.800000e+01,5.735524e-01,3.106500e+02,False,True,4.212469e+03,9.180400e-01,5.499400e-02,2.632012e+03,2.087000e-08,5.617000e+02,2.732000e+04
Ardea_herodias,4.766821e+00,1.325453e+01,1.380024e+03,2.800000e-01,5.400000e+01,2.180000e+03,1.420265e-01,3.121500e+02,False,False,2.989921e+04,9.893200e-01,3.257000e-02,1.199995e+04,5.590000e-14,9.674000e+02,1.767000e+05
Pernis_apivorus,6.212395e+00,1.300078e+01,1.710834e+03,2.800000e-01,3.770000e+01,7.580000e+02,3.396447e-02,3.116700e+02,False,False,1.760310e+04,9.971000e-01,8.060200e-02,6.239178e+03,9.779000e-18,2.601000e+02,4.422000e+04
Ardea_cinerea,5.994978e+00,1.373179e+01,2.017097e+03,2.800000e-01,3.500000e+01,1.443000e+03,7.436430e-02,3.126500e+02,False,False,3.662951e+04,9.984300e-01,1.894400e-01,9.826429e+03,1.609000e-14,9.634000e+01,1.617000e+05
Haemorhous_mexicanus,2.858030e+00,8.695614e+00,5.149236e+02,2.800000e-01,1.300000e+00,2.610000e+01,2.703314e-01,3.147500e+02,False,False,1.122493e+03,9.364400e-01,2.715300e-02,6.870242e+02,4.856000e-12,1.685000e+02,4.304000e+03
Necrosyrtes_monachus,7.919782e+00,2.569888e+01,2.182789e+03,2.800000e-01,8.000000e+01,2.500000e+03,1.695079e-02,3.116500e+02,False,False,5.887226e+03,9.971200e-01,7.535100e-02,1.009245e+03,1.867000e-15,5.173000e+02,1.304000e+05
Macropus_rufus,3.504931e+01,1.309074e+02,1.955862e+03,3.000000e-01,8.170000e-01,3.500000e+04,1.656558e-02,3.094500e+02,False,True,6.949204e+02,8.327000e-01,9.691000e-02,2.242000e+01,6.379000e-17,5.916000e+02,1.377000e+07
Sylvilagus_floridanus,6.106511e+00,2.816640e+01,6.415303e+02,3.000000e-01,4.000000e+01,1.150000e+03,2.978815e-01,3.128500e+02,False,True,8.094372e+03,8.980700e-01,1.425200e-02,3.052409e+03,6.214000e-11,6.751000e+03,6.165000e+05
Erignathus_barbatus,1.180332e+02,5.269544e+02,2.535312e+03,3.000000e-01,3.500000e+04,4.000000e+05,7.340398e-03,3.101500e+02,False,True,4.718430e+03,8.120700e-01,2.998300e-02,1.398679e+02,2.950000e-12,1.213798e+07,2.524396e+08
Pseudoseisura_lophotes,3.878755e+00,1.117573e+01,2.219498e+02,2.800000e-01,5.700000e+00,6.930000e+01,6.307732e-02,3.147500e+02,False,False,1.288149e+03,9.628800e-01,3.187900e-02,5.835486e+02,4.098000e-11,4.401000e+02,7.019000e+03
Anas_diazi,6.909120e+00,2.658428e+01,9.805420e+02,2.800000e-01,3.180000e+01,1.200000e+03,2.172268e-01,3.143500e+02,False,False,1.229274e+04,9.841400e-01,4.250400e-02,4.822138e+03,2.867000e-15,9.120000e+02,1.896000e+05
Hystrix_africaeaustralis,1.024468e+02,1.809052e+02,1.804543e+03,3.000000e-01,3.500000e+02,1.200000e+04,5.098243e-02,3.106500e+02,False,True,1.404689e+03,9.225000e-01,3.236600e-01,6.653210e+01,2.599000e-13,1.572000e+05,1.637000e+07
Placopecten_magellanicus,6.814280e+00,8.637010e+02,1.727402e+04,9.000000e-02,1.666667e-06,5.555556e+02,7.217847e+04,2.801500e+02,True,False,6.220174e+02,5.902800e-01,7.445200e-03,3.304513e+02,2.715000e-08,5.894000e-05,1.007000e+03
Taurotragus_oryx,6.400528e+01,2.015933e+02,2.225351e+03,3.000000e-01,3.200000e+04,3.000000e+05,1.172848e-02,3.096500e+02,False,True,1.190485e+03,8.356800e-01,8.800000e-02,2.103730e+01,7.214000e-13,1.906000e+07,1.021000e+08
Hirundo_rustica,3.470465e+00,1.076744e+01,7.102394e+02,2.800000e-01,1.300000e+00,2.700000e+01,2.027485e-01,3.147500e+02,False,False,7.157492e+02,9.450700e-01,2.523700e-02,3.950897e+02,2.176000e-12,1.746000e+02,4.821000e+03
Sphaerodactylus_vincenti,3.673366e+01,3.719644e+02,1.055731e+03,3.000000e-01,5.894519e-02,5.800000e-01,9.472109e-03,2.991500e+02,False,False,2.568644e+01,7.481400e-01,1.700200e-02,2.431830e+01,6.312000e-09,1.427000e+02,8.600000e+02
Pagophilus_groenlandicus,1.979751e+02,6.886806e+02,2.446805e+03,3.000000e-01,1.000000e+04,1.800000e+05,1.222729e-02,3.101500e+02,False,True,9.140316e+02,6.783400e-01,3.410900e-02,1.895090e+01,4.574000e-12,1.201000e+07,3.558000e+08
Rattus_fuscipes,5.831847e+00,2.883198e+01,3.452169e+02,3.000000e-01,4.500000e+00,1.300000e+02,2.230481e-01,3.106500e+02,False,True,2.976851e+03,9.246700e-01,1.360300e-02,1.738524e+03,9.791000e-10,6.442000e+02,6.149000e+04
Eunectes_notaeus,8.117588e+01,4.857246e+02,3.821033e+03,3.000000e-01,1.040000e+02,2.900000e+04,2.470536e-01,3.021500e+02,False,False,6.854374e+02,6.251300e-01,2.521800e-02,2.533390e+01,3.858000e-10,1.461000e+05,5.541000e+06
Microspingus_torquatus,2.266009e+00,5.732075e+00,3.995097e+02,2.800000e-01,1.460000e+00,1.100000e+01,6.758285e-02,3.147500e+02,False,False,1.151115e+03,9.709900e-01,3.824600e-02,8.932476e+02,1.351000e-12,9.910000e+01,1.103000e+03
Labeo_catla,9.686989e-01,3.545438e+02,1.767876e+03,2.000000e-01,5.236000e-04,3.860000e+04,2.036342e+04,3.011500e+02,True,False,8.762749e+01,9.283000e-01,3.937300e-03,2.316520e+01,9.326000e-09,3.552000e-02,2.196000e+05
Xantusia_vigilis,5.694909e+01,1.334449e+03,3.978500e+03,3.000000e-01,2.300000e-01,1.300000e+00,5.479452e-03,2.931500e+02,False,False,6.425039e+01,4.118600e-01,1.789700e-02,2.687060e+01,4.052000e-09,1.812000e+03,1.517000e+04
Scolopax_minor,2.633077e+00,4.431277e+00,9.798259e+02,2.800000e-01,1.200000e+01,2.105000e+02,8.532128e-02,3.141500e+02,False,False,2.244340e+04,9.975600e-01,9.423800e-02,1.267401e+04,1.649000e-23,7.373000e+01,6.891000e+03
Crex_crex,4.375249e+00,9.631884e+00,7.994465e+02,2.800000e-01,9.700000e+00,1.450000e+02,1.876298e-01,3.127500e+02,False,False,7.492232e+03,9.845300e-01,6.598000e-02,3.684847e+03,1.973000e-13,4.037000e+02,5.186000e+04
Gavia_immer,4.345662e+00,1.568833e+01,1.357570e+03,2.800000e-01,7.960000e+01,4.040000e+03,3.550662e-02,3.121500e+02,False,False,4.865910e+03,9.965700e-01,4.484900e-02,7.927189e+02,1.554000e-12,4.721000e+02,4.706000e+04
Icterus_galbula,2.551812e+00,7.112425e+00,6.214595e+02,2.800000e-01,2.000000e+00,3.330000e+01,9.011046e-02,3.147500e+02,False,False,1.228584e+03,9.792600e-01,3.830600e-02,6.797194e+02,2.046000e-12,9.676000e+01,1.979000e+03
Myiozetetes_similis,3.164247e+00,1.082608e+01,4.927286e+02,2.800000e-01,2.300000e+00,2.710000e+01,6.758285e-02,3.147500e+02,False,False,9.926106e+02,9.570500e-01,3.143500e-02,5.614859e+02,4.143000e-13,2.315000e+02,4.352000e+03
Ardenna_pacifica,2.344658e+01,4.026768e+01,1.633498e+03,2.800000e-01,6.000000e+01,4.746000e+02,1.775331e-02,3.121500e+02,False,False,7.984283e+03,9.855600e-01,3.216500e-02,3.483704e+03,9.731000e-14,2.696000e+03,1.683000e+05
Cryptoprocta_ferox,1.871573e+01,3.298126e+02,1.753351e+03,3.000000e-01,2.300000e+02,8.000000e+03,3.952431e-02,3.110500e+02,False,True,3.617739e+02,6.826300e-01,2.857300e-02,1.734400e+01,7.894000e-13,2.998000e+05,9.540000e+06
Emberiza_calandra,2.653885e+00,6.119950e+00,4.705336e+02,2.800000e-01,3.500000e+00,3.200000e+01,9.011046e-02,3.147500e+02,False,False,1.416050e+03,9.675900e-01,4.512700e-02,7.795609e+02,1.185000e-12,2.903000e+02,2.990000e+03
Cyanistes_caeruleus,2.755957e+00,9.688088e+00,6.480934e+02,2.800000e-01,8.100000e-01,1.140000e+01,3.784639e-01,3.147500e+02,False,False,2.591747e+03,6.903700e-01,1.544800e-02,2.391233e+03,1.834000e-12,2.583000e+02,4.126000e+03
Mystromys_albicaudatus,3.288826e+01,6.709922e+01,7.217257e+02,3.000000e-01,6.500000e+00,1.060000e+02,7.856170e-02,3.061500e+02,False,True,1.118468e+04,9.583600e-01,2.584700e-02,8.984119e+03,3.020000e-10,5.780000e+02,9.411000e+04
Myuchelys_bellii,2.217920e+01,4.732933e+03,1.320772e+04,3.000000e-01,2.255901e+00,3.200000e+03,4.247516e-02,2.911500e+02,False,False,3.609322e+02,7.978600e-01,4.486300e-02,2.496150e+01,1.467000e-09,6.106000e+03,3.013000e+06
Saiga_tatarica,9.030270e+01,1.506462e+02,1.084633e+03,3.000000e-01,3.450000e+03,3.080000e+04,2.554781e-02,3.126500e+02,False,True,1.235246e+03,8.994500e-01,3.975400e-01,3.840250e+01,4.115000e-27,2.572000e+06,3.403000e+07
Streptocephalus_sealii,2.687925e+00,8.870153e+01,2.580408e+02,1.700000e-01,2.060000e-05,8.000000e-02,1.395128e+01,2.851500e+02,True,False,1.213638e+03,9.597200e-01,8.577300e-02,8.835265e+03,3.617000e-05,1.130000e-03,1.550000e+01
Egretta_gularis,5.994978e+00,1.012128e+01,1.199500e+03,2.800000e-01,2.219000e+01,4.830000e+02,5.577322e-02,3.126500e+02,False,False,1.173308e+04,9.933800e-01,2.197000e-02,6.473428e+03,1.984000e-12,2.981000e+02,7.740000e+03
Nasalis_larvatus,4.658045e+01,3.476918e+02,1.889474e+03,3.000000e-01,4.900000e+02,1.250000e+04,1.122385e-02,3.111500e+02,False,True,3.243371e+02,8.992800e-01,2.371700e-02,1.803950e+01,1.028000e-11,2.355000e+05,8.765000e+06
Streptocephalus_siamensis,2.531071e+00,7.909596e+00,2.385534e+01,1.700000e-01,3.311396e-07,5.000000e-02,4.131664e+02,2.981500e+02,True,False,8.679333e+01,9.950500e-01,4.766000e-02,2.251165e+03,1.418000e-05,8.610000e-06,9.113000e-01
Parkesia_motacilla,2.653885e+00,6.302375e+00,5.282405e+02,2.800000e-01,2.200000e+00,2.250000e+01,1.126381e-01,3.147500e+02,False,False,1.041105e+03,9.683600e-01,4.002400e-02,6.110460e+02,7.213000e-13,1.801000e+02,2.275000e+03
Pachyhynobius_shangchengensis,5.135024e+01,2.654522e+03,1.259935e+04,2.800000e-01,1.880000e-02,5.200000e+01,1.056403e-01,2.881500e+02,False,False,2.353433e+02,9.664200e-01,2.837700e-02,8.043870e+01,1.781000e-09,2.247000e+00,1.619000e+04
Manis_pentadactyla,2.030862e+02,2.584459e+02,1.694006e+03,3.000000e-01,1.040000e+02,7.000000e+03,9.031845e-03,3.065500e+02,False,True,4.298108e+03,9.952800e-01,2.673400e-02,6.311332e+02,7.092000e-12,7.853000e+02,4.969000e+04
Crassostrea_corteziensis,3.480222e+00,2.031184e+01,3.581525e+04,9.000000e-02,4.551661e-08,1.000000e+02,1.222943e+05,2.981500e+02,True,False,8.651069e+00,6.052500e-01,2.556000e-02,2.575280e+01,9.139000e-10,3.562000e-05,2.861000e+01
Cinclus_leucocephalus,3.266320e+00,1.220512e+01,4.438996e+02,2.800000e-01,4.220000e+00,5.900000e+01,4.505523e-02,3.147500e+02,False,False,1.214821e+03,9.579200e-01,3.858600e-02,5.393997e+02,3.484000e-12,4.319000e+02,9.587000e+03
Helicodonta_obvoluta,1.305438e+01,1.523011e+02,9.529698e+02,1.500000e-01,1.000972e-03,3.433333e-01,8.184939e-02,2.946500e+02,True,False,1.840237e+01,9.787400e-01,2.268700e-02,3.768650e+01,4.599000e-08,3.498000e-02,3.127000e+00
