species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,1-kap,v,s_p_M,s_Hb_bj,s_Hbj_p,E_Hp,k_J,1/s_M,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C,data_split
Syngnathus_abaster,2.493509e+01,4.550653e+02,2.000000e-01,9.000000e-04,7.600000e-01,5.500000e+00,3.428079e-01,2.951500e+02,True,1.248578e+02,4.420000e-03,2.535700e-02,4.090332e-02,6.909315e-01,8.266191e-04,1.961000e+01,2.000000e-03,8.892347e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Syngnathus_fuscus,1.320549e+02,4.016669e+03,2.000000e-01,3.800000e-04,7.900000e-01,2.100000e+01,8.589206e-01,2.780500e+02,True,5.892041e+02,8.820000e-03,2.678400e-02,2.446458e-04,2.019053e-02,1.473136e-02,1.247000e+01,2.000000e-03,2.803101e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,train
Syngnathus_taenionotus,4.987017e+01,6.067538e+02,2.000000e-01,1.400000e-03,8.200000e-01,3.600000e+00,1.516266e-01,2.951500e+02,True,5.847149e+01,5.270000e-03,2.488000e-02,3.641426e-02,1.440876e-01,8.061985e-03,2.549000e+01,2.000000e-03,5.376229e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Synodontis_batensoda,5.694909e+00,1.847682e+03,2.000000e-01,5.200000e-04,2.500000e+01,2.420000e+02,4.178209e+02,2.981500e+02,True,7.624175e+01,2.929600e-01,2.283300e-02,1.004443e-01,8.760264e-01,2.340580e-05,3.174000e+04,2.000000e-03,9.568553e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,train
Synodontis_clarias,5.626500e+00,1.932868e+03,2.000000e-01,5.200000e-04,9.020000e+01,3.090000e+02,8.421474e+01,2.976500e+02,True,6.645404e+01,4.668000e-02,2.021700e-02,2.434260e-01,3.033484e-01,1.487409e-05,1.787000e+04,2.000000e-03,6.727981e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,val
Synodontis_membranaceus,7.480526e+00,2.427015e+03,2.000000e-01,5.200000e-04,4.960000e+01,3.090000e+02,1.384417e+02,2.951500e+02,True,1.318327e+02,7.416000e-02,2.527500e-02,1.013831e-01,7.467249e-01,9.087302e-06,1.512000e+04,2.000000e-03,9.077672e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,val
Synodontis_nebulosus,5.062142e+00,1.847682e+03,2.000000e-01,5.200000e-04,6.900000e+00,4.270000e+01,7.360575e+01,2.981500e+02,True,5.601061e+01,1.986100e-01,2.283300e-02,1.329269e-01,9.230602e-01,6.644461e-05,6.905000e+03,2.000000e-03,9.738226e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,test
Synodontis_schall,5.694909e+00,1.847682e+03,2.000000e-01,5.200000e-04,2.100000e+02,5.330000e+02,9.046363e+02,2.981500e+02,True,1.024368e+02,3.224000e-01,2.283300e-02,1.522260e-01,8.348635e-01,7.099107e-06,1.120000e+05,2.000000e-03,9.416482e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,train
Synodontis_zambezensis,5.062142e+00,3.464403e+03,2.000000e-01,5.200000e-04,3.440000e+01,8.020000e+02,1.298925e+03,2.981500e+02,True,6.520789e+01,4.259200e-01,2.283300e-02,6.140680e-02,8.175487e-01,2.398130e-05,5.988000e+04,2.000000e-03,9.345810e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,train
Synoicus_chinensis,3.674610e+00,2.409160e+02,2.800000e-01,3.600000e+00,3.382000e+01,3.560000e+01,1.349018e-01,3.138500e+02,False,1.985436e+03,6.617000e-02,2.328300e-02,6.777447e-01,1.000000e+00,1.078868e-01,2.967000e+03,5.567800e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Synthliboramphus_scrippsi,6.634712e+00,7.227479e+02,2.800000e-01,2.440000e+01,1.577950e+02,1.661000e+02,4.150825e-02,3.141500e+02,False,1.450647e+03,1.830500e-01,2.803400e-02,9.056895e-01,1.000000e+00,1.051581e-01,9.364000e+04,1.822300e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,val
Systellura_longirostris,3.470465e+00,6.284205e+02,2.800000e-01,4.500000e+00,4.370000e+01,4.600000e+01,3.787273e-02,3.128500e+02,False,1.218939e+03,1.662000e-02,3.690000e-02,5.579690e-01,1.000000e+00,1.038242e-01,1.752000e+03,2.481100e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Tachycineta_albilinea,3.470465e+00,6.658494e+02,2.800000e-01,1.400000e+00,1.710000e+01,1.800000e+01,9.011046e-02,3.147500e+02,False,9.399185e+02,1.557200e-01,2.658100e-02,9.319147e-01,1.000000e+00,5.028912e-02,1.176000e+04,2.258400e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Tachycineta_bicolor,2.858030e+00,9.366282e+02,2.800000e-01,1.660000e+00,2.327500e+01,2.450000e+01,1.126381e-01,3.147500e+02,False,8.426283e+02,5.067000e-02,3.361000e-02,8.049622e-01,1.000000e+00,4.184956e-02,5.331000e+03,1.913700e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,val
Tachycineta_cyaneoviridis,3.225491e+00,4.039487e+02,2.800000e-01,1.800000e+00,1.681500e+01,1.770000e+01,6.758285e-02,3.147500e+02,False,7.340915e+02,6.424000e-02,2.942700e-02,8.665070e-01,1.000000e+00,5.406063e-02,5.344000e+03,1.839200e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,val
Tachycineta_leucorrhoa,3.164247e+00,6.658494e+02,2.800000e-01,1.700000e+00,2.470000e+01,2.600000e+01,1.239019e-01,3.147500e+02,False,1.123136e+03,8.745000e-02,2.523600e-02,8.685909e-01,1.000000e+00,4.445600e-02,6.728000e+03,2.829100e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Tachycineta_stolzmanni,3.368392e+00,4.039487e+02,2.800000e-01,1.100000e+00,1.567500e+01,1.650000e+01,1.207480e-01,3.147500e+02,False,7.097924e+02,1.150300e-01,2.320300e-02,8.983167e-01,1.000000e+00,3.599031e-02,8.255000e+03,1.808000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,val
Tachycineta_thalassina,2.858030e+00,4.039487e+02,2.800000e-01,1.660000e+00,1.957000e+01,2.060000e+01,9.011046e-02,3.147500e+02,False,8.995995e+02,9.881000e-02,3.076800e-02,9.092737e-01,1.000000e+00,4.493980e-02,9.219000e+03,2.158000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,test
Tachyglossus_aculeatus,1.195804e+01,6.514457e+03,3.000000e-01,3.800000e-01,3.800000e+03,3.800000e+03,7.675236e-03,3.046500e+02,False,1.356882e+03,7.300000e-04,4.969600e-02,9.727441e-01,1.000000e+00,1.023648e-05,4.271000e+04,2.000000e-03,1.000000e+00,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,train
Tadorna_cana,5.716060e+00,1.141664e+03,2.800000e-01,6.000000e+01,9.025000e+02,9.500000e+02,1.737814e-01,3.143500e+02,False,3.687932e+03,4.999300e-01,3.752200e-02,9.453398e-01,1.000000e+00,4.200917e-02,1.309000e+06,2.025000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,test
Taeniopygia_guttata,3.062175e+00,5.326795e+02,2.800000e-01,8.000000e-01,1.111500e+01,1.170000e+01,1.126381e-01,3.147500e+02,False,7.726178e+02,7.892000e-02,2.626100e-02,8.684696e-01,1.000000e+00,4.474812e-02,3.732000e+03,2.293300e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Takydromus_hsuehshanensis,1.372683e+01,1.118369e+03,3.000000e-01,4.000000e-01,3.583614e+00,7.100000e+00,4.023718e-02,3.011500e+02,False,1.488956e+02,3.442300e-01,2.773200e-02,7.805230e-01,1.000000e+00,1.983597e-02,5.243000e+04,2.000000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Tangara_parzudakii,2.653885e+00,4.438996e+02,2.800000e-01,2.500000e+00,2.660000e+01,2.800000e+01,4.505523e-02,3.147500e+02,False,1.016735e+03,2.693000e-02,4.311700e-02,8.317548e-01,1.000000e+00,5.473837e-02,3.440000e+03,2.206200e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Tauraco_corythaix,4.432602e+00,5.656582e+02,2.800000e-01,2.000000e+01,2.964000e+02,3.120000e+02,5.480342e-02,3.121500e+02,False,1.622662e+03,4.586000e-02,3.365700e-02,7.974851e-01,1.000000e+00,5.262395e-02,3.449000e+04,1.914200e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,train
Tauraco_erythrolophus,4.377878e+00,1.231675e+03,2.800000e-01,1.500000e+01,2.541250e+02,2.675000e+02,4.384273e-02,3.121500e+02,False,2.266383e+03,1.226600e-01,3.313200e-02,9.414993e-01,1.000000e+00,5.276494e-02,6.709000e+04,2.918400e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,val
Telespiza_cantans,3.266320e+00,5.326795e+02,2.800000e-01,2.900000e+00,3.230000e+01,3.400000e+01,9.011046e-02,3.147500e+02,False,1.310602e+03,4.703000e-02,3.034600e-02,7.878954e-01,1.000000e+00,6.547563e-02,4.226000e+03,3.129000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Terrapene_carolina,3.796704e+01,3.187251e+04,3.000000e-01,2.019178e+01,4.798308e+02,1.232640e+03,1.948388e-02,3.021500e+02,False,1.457806e+02,1.262600e-01,6.190100e-02,3.267520e-01,1.000000e+00,1.250896e-02,1.116000e+06,5.041100e-04,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,train
Tersina_viridis,3.062175e+00,2.663398e+02,2.800000e-01,1.700000e+00,2.888000e+01,3.040000e+01,8.447856e-02,3.147500e+02,False,8.821777e+02,4.471000e-02,3.139100e-02,8.468898e-01,1.000000e+00,3.528323e-02,5.402000e+03,2.001000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,val
Testudo_hermanni,3.354331e+01,8.013320e+03,3.000000e-01,1.280000e+01,2.054738e+02,2.500000e+03,5.538279e-02,2.971500e+02,False,9.297984e+01,3.356600e-01,3.298600e-02,1.762181e-01,1.000000e+00,8.741881e-03,4.157000e+06,1.933800e-04,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,train
Tetrao_urogallus,5.609293e+00,8.438692e+02,2.800000e-01,3.700000e+01,1.885750e+03,1.985000e+03,1.706426e-01,3.141500e+02,False,4.810617e+03,2.135000e-02,4.944000e-02,6.532069e-01,1.000000e+00,1.876556e-02,4.658000e+04,3.769000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,train
Tetraogallus_himalayensis,6.124350e+00,2.505526e+02,2.800000e-01,4.790000e+01,2.209700e+03,2.326000e+03,2.490495e-01,3.138500e+02,False,4.524271e+03,4.771000e-02,2.737100e-02,5.766066e-01,1.000000e+00,2.815456e-02,6.237000e+04,3.956300e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,val
Tetrapturus_pfluegeri,5.918233e+00,4.320310e+03,2.000000e-01,5.230000e-04,1.194540e+04,5.800000e+04,6.712481e+04,2.913500e+02,True,1.399651e+03,1.599300e-01,2.509700e-02,7.461176e-02,1.678801e-02,2.621828e-07,8.906000e+06,2.000000e-03,2.577612e-01,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Tetrastes_bonasia,7.325478e+00,3.469190e+02,2.800000e-01,1.000000e+01,4.075500e+02,4.290000e+02,9.339357e-02,3.138500e+02,False,4.846471e+03,1.143000e-02,2.447200e-02,5.966198e-01,1.000000e+00,2.841649e-02,2.425000e+03,8.029800e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,train
Tetronarce_nobiliana,6.978138e+02,8.373765e+03,2.000000e-01,1.798346e+02,3.522612e+03,8.620000e+04,8.598282e-02,2.863500e+02,False,2.375607e+03,3.797600e-01,4.126800e-02,1.173052e-02,1.000000e+00,3.655096e-02,1.815000e+06,2.000000e-03,1.000000e+00,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Thalassarche_cauta,1.477004e+01,2.131857e+03,2.800000e-01,1.870000e+02,3.480562e+03,3.663750e+03,1.876298e-02,3.127500e+02,False,4.122909e+03,3.061100e-01,2.145000e-02,9.733179e-01,1.000000e+00,4.968497e-02,1.111000e+06,2.640300e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Thalassarche_chrysostoma,1.497807e+01,2.515592e+03,2.800000e-01,1.870000e+02,4.750000e+03,5.000000e+03,1.876298e-02,3.127500e+02,False,3.449485e+03,6.223000e-02,1.673900e-02,8.934642e-01,1.000000e+00,3.502828e-02,2.122000e+05,2.580700e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Thalassarche_melanophrys,1.471885e+01,2.388626e+03,2.800000e-01,1.758000e+02,3.011500e+03,3.170000e+03,1.842063e-02,3.125500e+02,False,2.976680e+03,2.416600e-01,2.214300e-02,9.601920e-01,1.000000e+00,5.101090e-02,1.009000e+06,1.793800e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Thalasseus_bergii,5.613987e+00,9.800461e+02,2.800000e-01,4.260000e+01,2.296150e+02,2.417000e+02,2.075413e-02,3.138500e+02,False,2.109020e+03,2.549800e-01,4.617700e-02,9.662558e-01,1.000000e+00,1.216367e-01,2.505000e+05,2.002800e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Thalasseus_elegans,5.307770e+00,1.007029e+03,2.800000e-01,2.640000e+01,2.296150e+02,2.417000e+02,2.075413e-02,3.138500e+02,False,3.479446e+03,1.708700e-01,3.327000e-02,9.704113e-01,1.000000e+00,1.017076e-01,5.329000e+04,6.187800e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Thalasseus_sandvicensis,4.491190e+00,1.484042e+03,2.800000e-01,2.800000e+01,2.375000e+02,2.500000e+02,4.150825e-02,3.138500e+02,False,2.469466e+03,1.965500e-01,6.142000e-02,9.502784e-01,1.000000e+00,8.679345e-02,1.893000e+05,2.537000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,test
Thalassoica_antarctica,9.798960e+00,1.357174e+03,2.800000e-01,7.300000e+01,1.520000e+03,1.600000e+03,1.842063e-02,3.125500e+02,False,1.922892e+03,1.612000e-02,2.484100e-02,6.480397e-01,1.000000e+00,4.893420e-02,3.237000e+04,1.529000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Thamnocephalus_platyurus,6.327677e-01,1.898303e+01,1.700000e-01,1.410000e-05,6.868683e-02,1.564706e-01,3.160718e+01,2.981500e+02,True,6.169012e+02,4.480000e-03,2.308300e-02,8.627348e-03,1.122964e-02,1.695196e-03,3.622000e+00,2.000000e-03,2.437338e-01,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,val
Thamnophilus_caerulescens,3.266320e+00,4.438996e+02,2.800000e-01,3.300000e+00,1.952250e+01,2.055000e+01,1.081326e-01,3.147500e+02,False,1.416320e+03,8.086000e-02,3.174400e-02,7.338855e-01,1.000000e+00,1.557611e-01,4.001000e+03,3.911700e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Theromyzon_tessulatum,2.700000e+01,2.000000e+02,1.600000e-01,3.000000e-04,2.500000e-01,2.500000e-01,3.773585e+00,2.931500e+02,False,5.067389e+02,5.003500e-01,2.023100e-02,8.468663e-02,1.000000e+00,1.861190e-04,1.059000e+03,2.000000e-03,1.000000e+00,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,train
Theropithecus_gelada,3.466778e+01,2.710002e+03,3.000000e-01,4.640000e+02,1.343863e+04,1.100000e+04,6.642061e-03,3.111500e+02,False,2.830902e+02,7.424000e-02,2.019900e-02,7.552805e-01,1.000000e+00,5.029263e-02,1.982000e+06,2.000000e-03,1.000000e+00,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,train
Thraupis_episcopus,2.704921e+00,4.217046e+02,2.800000e-01,2.700000e+00,3.372500e+01,3.550000e+01,9.011046e-02,3.147500e+02,False,1.126448e+03,4.104000e-02,3.837500e-02,8.023803e-01,1.000000e+00,4.888929e-02,5.492000e+03,2.366900e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Threskiornis_aethiopicus,5.103625e+00,1.799147e+03,2.800000e-01,3.950000e+01,1.353275e+03,1.424500e+03,4.606628e-02,3.137500e+02,False,2.473959e+03,1.573000e-02,4.115500e-02,7.281385e-01,1.000000e+00,2.341170e-02,3.913000e+04,1.923000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,val
Threskiornis_molucca,4.491190e+00,1.614370e+03,2.800000e-01,4.800000e+01,1.525605e+03,1.605900e+03,5.552631e-02,3.137500e+02,False,4.722066e+03,5.287000e-02,4.130400e-02,9.147509e-01,1.000000e+00,2.372029e-02,1.094000e+05,4.047100e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,train
Thripadectes_holostictus,3.062175e+00,6.658494e+02,2.800000e-01,5.000000e+00,4.332000e+01,4.560000e+01,2.252762e-02,3.147500e+02,False,1.377552e+03,3.175000e-02,4.231400e-02,9.059144e-01,1.000000e+00,7.158692e-02,5.413000e+03,2.825200e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,val
Thryothorus_ludovicianus,3.021346e+00,4.083877e+02,2.800000e-01,1.400000e+00,1.738500e+01,1.830000e+01,9.686875e-02,3.147500e+02,False,9.413464e+02,3.038000e-02,2.784000e-02,6.592402e-01,1.000000e+00,7.015743e-02,1.461000e+03,2.603100e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,train
Thryssa_aestuaria,1.518682e+00,1.771795e+02,2.000000e-01,2.700000e-04,3.250000e+00,2.156000e+01,5.429907e+01,3.006500e+02,True,2.483308e+02,2.079000e-02,2.286900e-02,3.145510e-02,9.414292e-01,3.249574e-05,2.937000e+02,2.000000e-03,9.805340e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,train
Thryssa_hamiltonii,1.378288e+00,3.353834e+02,2.000000e-01,2.700000e-04,3.160000e+01,1.422000e+02,1.644864e+02,3.017500e+02,True,5.890427e+02,1.491000e-02,1.438800e-02,7.140504e-02,8.058546e-01,1.547917e-06,1.920000e+03,2.000000e-03,9.324048e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,train
Thryssa_setirostris,1.390455e+00,1.622198e+02,2.000000e-01,2.700000e-04,3.750000e+01,6.667000e+01,9.691317e+01,3.016500e+02,True,8.510714e+02,1.362000e-02,1.317100e-02,2.143215e-01,6.525862e-01,6.106870e-07,3.799000e+03,2.000000e-03,8.729661e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,train
Thunnus_alalunga,2.000000e+00,5.708587e+03,3.000000e-01,4.630000e-04,1.349553e+04,6.030000e+04,6.306289e+03,2.906500e+02,True,3.998217e+02,4.490000e-02,1.377900e-01,1.807633e-01,8.347280e-02,3.182423e-07,4.506000e+06,2.000000e-03,4.372213e-01,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Thunnus_albacares,5.126594e-01,4.015000e+03,3.000000e-01,4.630000e-04,1.614869e+04,2.000000e+05,8.301370e+04,2.931500e+02,True,5.156406e+02,1.448200e-01,4.651200e-02,6.245718e-02,6.654286e-02,3.375121e-07,1.037000e+07,2.000000e-03,4.053799e-01,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Thunnus_obesus,3.586302e-01,4.015000e+03,3.000000e-01,6.060000e-04,1.921850e+04,2.100000e+05,2.849315e+04,2.931500e+02,True,3.952559e+03,4.055000e-02,4.884700e-02,3.678515e-02,5.015913e-01,1.309167e-08,2.400000e+06,2.000000e-03,7.951925e-01,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Tichodroma_muraria,3.980827e+00,4.438996e+02,2.800000e-01,1.900000e+00,1.995000e+01,2.100000e+01,9.011046e-02,3.147500e+02,False,7.751576e+02,6.456000e-02,2.295200e-02,7.946339e-01,1.000000e+00,6.397885e-02,4.539000e+03,1.975200e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,test
Tiliqua_rugosa,1.092657e+02,5.926072e+03,3.000000e-01,9.900000e+01,1.800000e+02,7.170000e+02,3.094757e-03,2.981500e+02,False,5.249409e+02,8.617000e-02,7.102700e-02,1.632445e-01,1.000000e+00,2.427035e-01,1.953000e+05,2.000000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,test
Tockus_monteiri,5.103625e+00,1.798053e+03,2.800000e-01,2.200000e+01,2.850000e+02,3.000000e+02,7.786202e-02,3.131500e+02,False,2.169189e+03,1.810500e-01,3.370400e-02,9.122063e-01,1.000000e+00,5.457025e-02,1.210000e+05,2.720400e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,val
Todiramphus_cinnamominus,5.601960e+00,8.304152e+02,2.800000e-01,5.750000e+00,6.006375e+01,6.322500e+01,6.261928e-02,3.131500e+02,False,1.519431e+03,1.042100e-01,2.779200e-02,8.244960e-01,1.000000e+00,6.719512e-02,1.640000e+04,2.873100e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,val
