species,ab,ap,am,d_V,Wwb,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,h_a,E_Hb_p,E_Hp,class_other,class_Actinopterygii,class_Aves,class_Mammalia,class_Reptilia,class_Amphibia,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Actitis_macularius,2.825742e+00,5.394597e+00,5.625795e+02,2.800000e-01,6.050000e+00,4.800000e+01,1.450462e-01,3.141500e+02,False,False,7.084964e+03,9.814900e-01,3.423800e-02,6.300464e+03,1.023000e-14,3.429687e-02,1.024000e+04,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True
Aegolius_acadicus,7.603072e+00,1.224516e+01,7.530495e+02,2.800000e-01,7.500000e+00,1.211000e+02,9.295537e-02,3.126500e+02,False,False,1.763952e+04,9.955000e-01,7.224000e-02,1.181546e+04,3.588000e-14,4.059799e-03,1.990000e+04,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
Aegotheles_cristatus,4.401943e+00,9.142497e+00,9.269476e+02,2.800000e-01,7.000000e+00,6.000000e+01,6.472858e-02,3.111500e+02,False,False,1.201975e+03,9.685800e-01,1.937800e-02,6.501779e+02,1.506000e-16,1.382993e-01,4.551000e+03,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Aerodramus_bartschi,5.360218e+00,1.264953e+01,1.199621e+03,2.800000e-01,1.110000e+00,8.210000e+00,1.759003e-02,3.120500e+02,False,False,1.136420e+04,9.973100e-01,2.206300e-02,2.317243e+04,3.549000e-13,7.197379e-03,1.297000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Aerodramus_brevirostris,4.661059e+00,8.866429e+00,9.096060e+02,2.800000e-01,1.800000e+00,1.275000e+01,3.518007e-02,3.120500e+02,False,False,2.935291e+03,9.887900e-01,1.536100e-02,3.896814e+03,3.150000e-12,6.164166e-02,1.133000e+03,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Aerodramus_fuciphagus,5.360218e+00,1.205766e+01,1.199621e+03,2.800000e-01,1.800000e+00,1.180000e+01,6.156512e-02,3.120500e+02,False,False,7.390051e+03,9.897900e-01,3.519300e-02,9.945881e+03,2.987000e-13,9.390408e-03,6.693000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Aerodramus_hirundinaceus,5.593270e+00,1.727485e+01,5.685038e+02,2.800000e-01,1.100000e+00,1.010000e+01,1.759003e-02,3.120500e+02,False,False,2.136647e+03,9.947500e-01,2.634300e-02,2.347088e+03,9.334000e-12,8.556291e-03,2.265000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Aerodramus_spodiopygius,5.360218e+00,1.268068e+01,1.199621e+03,2.800000e-01,1.100000e+00,1.150000e+01,6.156512e-02,3.120500e+02,False,False,2.895127e+03,9.887500e-01,2.396800e-02,3.412600e+03,7.957000e-13,1.173581e-02,3.278000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Aeronautes_saxatalis,5.593270e+00,1.213496e+01,5.685038e+02,2.800000e-01,1.700000e+00,3.800000e+01,7.563714e-02,3.120500e+02,False,False,4.507700e+03,9.939600e-01,2.634300e-02,4.017641e+03,1.196000e-11,6.735002e-03,3.317000e+03,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Aethia_cristatella,1.016597e+01,1.465427e+01,5.203785e+02,2.800000e-01,2.950000e+01,2.870000e+02,2.075413e-02,3.138500e+02,False,False,9.563947e+03,9.948100e-01,2.226400e-02,5.896691e+03,2.292000e-12,4.531501e-02,9.968000e+03,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True
Aethia_psittacula,1.061447e+01,1.523477e+01,7.227479e+02,2.800000e-01,2.810000e+01,2.730000e+02,2.075413e-02,3.138500e+02,False,False,3.033881e+03,9.946600e-01,3.491200e-02,1.129160e+03,3.649000e-13,5.368360e-02,8.565000e+03,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True
Aethia_pusilla,8.969973e+00,1.279823e+01,3.902838e+02,2.800000e-01,1.230000e+01,9.200000e+01,2.075413e-02,3.138500e+02,False,False,4.216921e+03,9.944000e-01,2.504600e-02,2.790143e+03,6.073000e-12,5.731860e-02,3.983000e+03,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True
Aethia_pygmaea,1.061447e+01,1.642285e+01,7.227479e+02,2.800000e-01,1.600000e+01,1.190000e+02,2.075413e-02,3.138500e+02,False,False,2.081955e+03,9.924900e-01,3.514200e-02,9.103934e+02,2.686000e-13,4.624759e-02,9.847000e+03,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True
Afrotis_afra,3.724853e+00,8.367424e+00,5.020855e+02,2.800000e-01,3.300000e+01,7.000000e+02,2.987539e-02,3.134000e+02,False,False,1.012641e+03,9.946900e-01,5.731600e-02,1.750242e+02,1.272000e-14,8.799827e-02,6.924000e+03,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False
Agama_impalearis,6.067799e+01,3.375213e+02,1.661060e+03,3.000000e-01,1.385583e+00,7.100000e+01,1.011402e-01,2.961500e+02,False,False,1.156955e+03,6.571600e-01,1.914900e-02,3.940626e+02,1.770000e-08,1.365059e-02,1.534000e+05,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Agapornis_personatus,4.695335e+00,1.185546e+01,2.011705e+03,2.800000e-01,2.500000e+00,5.600000e+01,9.322936e-02,3.116500e+02,False,False,2.981618e+03,9.865900e-01,2.394400e-02,2.111120e+03,2.956000e-16,1.581860e-02,6.108000e+03,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False
Agapornis_roseicollis,4.756578e+00,1.167427e+01,2.011705e+03,2.800000e-01,3.820000e+00,5.600000e+01,8.475396e-02,3.116500e+02,False,False,2.853701e+03,9.844000e-01,2.349700e-02,1.992046e+03,6.994000e-16,2.070685e-02,7.017000e+03,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False
Agelaioides_badius,2.653885e+00,6.667224e+00,7.546294e+02,2.800000e-01,3.550000e+00,4.525000e+01,9.011046e-02,3.147500e+02,False,False,1.197684e+03,9.752700e-01,4.907600e-02,5.552698e+02,1.533000e-15,6.632220e-02,3.774000e+03,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Agelaius_phoeniceus,2.449740e+00,6.827928e+00,8.877992e+02,2.800000e-01,3.150000e+00,3.960000e+01,1.182700e-01,3.147500e+02,False,False,1.740937e+03,9.628000e-01,4.246300e-02,9.514529e+02,1.597000e-16,6.196603e-02,3.886000e+03,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Ailuroedus_crassirostris,4.797407e+00,1.245924e+01,6.658494e+02,2.800000e-01,1.300000e+01,1.800000e+02,5.631904e-02,3.147500e+02,False,False,1.199472e+03,9.726100e-01,3.870100e-02,3.723410e+02,3.818000e-13,6.061983e-02,1.452000e+04,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Aix_galericulata,3.657562e+00,9.837582e+00,4.787623e+02,2.800000e-01,3.200000e+01,5.400000e+02,2.280881e-01,3.133500e+02,False,False,3.162271e+03,9.702400e-01,5.574400e-02,8.046583e+02,1.945000e-12,1.589448e-02,1.649000e+05,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True
Alauda_arvensis,2.245595e+00,6.623783e+00,4.483386e+02,2.800000e-01,3.400000e+00,2.500000e+01,1.351657e-01,3.147500e+02,False,False,9.995912e+02,9.180800e-01,6.721200e-02,4.662186e+02,3.236000e-12,8.361538e-02,1.300000e+04,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Alca_torda,1.076397e+01,1.393218e+01,2.023694e+03,2.800000e-01,5.000000e+01,7.260000e+02,2.075413e-02,3.138500e+02,False,False,4.992262e+03,9.964000e-01,3.484900e-02,1.580796e+03,1.405000e-16,7.856656e-02,5.874000e+03,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
Aldabrachelys_gigantea,4.349394e+01,6.363147e+03,4.449036e+04,3.000000e-01,6.540000e+01,1.590000e+05,7.911827e-02,2.971500e+02,False,False,7.484542e+01,8.901600e-01,6.381100e-02,1.297300e+00,4.295000e-12,2.070263e-03,2.391000e+07,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Alectoris_chukar,7.026479e+00,9.798663e+00,2.987358e+02,2.800000e-01,1.350000e+01,5.360000e+02,3.580087e-01,3.138500e+02,False,False,7.372403e+02,9.756900e-01,1.226800e-01,1.092574e+02,1.447000e-11,9.790795e-02,1.673000e+04,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
Alectoris_graeca,7.474978e+00,8.531048e+00,4.818319e+02,2.800000e-01,2.720000e+01,5.750000e+02,3.424431e-01,3.138500e+02,False,False,5.270869e+03,9.676100e-01,3.960000e-02,1.712033e+03,3.851000e-12,2.111611e-01,9.784000e+03,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True
Alectoris_rufa,7.175979e+00,8.496066e+00,2.987358e+02,2.800000e-01,1.390000e+01,4.300000e+02,3.580087e-01,3.138500e+02,False,False,3.879999e+03,9.766700e-01,3.558800e-02,1.311601e+03,3.384000e-11,1.426437e-01,4.751000e+03,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
Alectura_lathami,1.330538e+01,3.202933e+01,6.190436e+02,2.800000e-01,1.200000e+02,2.160000e+03,4.038488e-01,3.135500e+02,False,False,3.111787e+02,7.668000e-01,9.766700e-02,2.085950e+01,2.982000e-15,7.620033e-01,2.416000e+05,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Alle_alle,8.670974e+00,1.230121e+01,7.805677e+02,2.800000e-01,2.150000e+01,1.635000e+02,2.075413e-02,3.138500e+02,False,False,9.911631e+03,9.953700e-01,2.649200e-02,6.827502e+03,5.151000e-14,4.018526e-02,7.881000e+03,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
Alligator_sinensis,4.234799e+01,1.428109e+03,1.501241e+04,3.000000e-01,3.000000e+01,2.390000e+04,9.030378e-02,2.981500e+02,False,False,3.062685e+02,8.984100e-01,9.353100e-02,1.100500e+01,2.160000e-11,2.303889e-03,9.102000e+06,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
Alona_iheringula,1.006101e+00,3.056268e+00,3.416946e+01,1.700000e-01,3.097386e-06,1.720000e-05,8.802926e-01,2.981500e+02,False,False,1.387932e+02,6.458200e-01,1.503300e-02,5.190840e+03,7.904000e-06,1.194768e-01,3.517000e-02,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Alopias_pelagicus,3.570612e+02,2.063020e+03,7.637143e+03,2.000000e-01,1.157677e+04,1.373000e+05,5.041152e-03,2.998500e+02,False,False,6.022727e+02,5.805300e-01,3.872100e-02,1.131670e+01,1.975000e-10,1.023143e-01,7.389000e+07,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Alopias_vulpinus,4.621314e+02,3.724236e+03,6.796051e+03,2.000000e-01,7.548833e+03,2.938000e+05,7.357214e-03,2.963500e+02,False,False,9.718533e+02,6.627600e-01,3.823000e-02,1.855490e+01,2.108000e-09,2.954145e-02,1.134000e+08,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Alytes_cisternasii,3.150000e+01,7.615000e+02,6.570000e+03,2.800000e-01,2.240000e-02,4.130000e+00,4.931507e-01,2.881500e+02,False,False,4.466022e+02,5.012100e-01,1.987800e-02,2.238191e+02,7.706000e-10,7.339063e-04,6.167000e+04,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True
Alytes_muletensis,5.057826e+01,1.222709e+03,1.054918e+04,2.800000e-01,1.438000e-01,5.000000e+00,1.535664e-02,2.881500e+02,False,False,1.659692e+02,7.498100e-01,1.041400e-01,7.784160e+01,9.498000e-10,1.097834e-02,2.586000e+04,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
Alytes_obstetricans,3.150000e+01,5.790000e+02,2.920000e+03,2.800000e-01,3.350000e-02,5.000000e+00,1.232877e-01,2.881500e+02,False,False,8.375646e+01,6.833700e-01,4.091500e-02,3.564370e+01,6.992000e-09,7.317695e-03,1.215000e+04,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True
Amandava_subflava,2.653885e+00,9.221167e+00,5.326795e+02,2.800000e-01,6.000000e-01,7.300000e+00,1.058798e-01,3.147500e+02,False,False,5.787970e+02,9.404100e-01,2.814300e-02,4.517066e+02,8.110000e-13,4.997739e-02,2.211000e+03,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Amazona_aestiva,4.598134e+00,1.403020e+01,2.811543e+03,2.800000e-01,1.400000e+01,4.510000e+02,3.485631e-02,3.119500e+02,False,False,4.509111e+03,9.965600e-01,3.983100e-02,1.551283e+03,8.603000e-18,7.355556e-03,1.350000e+04,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
Amazona_agilis,4.244432e+00,1.304770e+01,2.811543e+03,2.800000e-01,1.400000e+01,2.122500e+02,5.054164e-02,3.119500e+02,False,False,8.906697e+02,9.870300e-01,8.623000e-02,2.049130e+02,2.803000e-21,3.552270e-02,2.401000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Amazona_amazonica,4.087230e+00,1.351930e+01,1.721353e+03,2.800000e-01,2.100000e+01,4.700000e+02,4.066569e-02,3.119500e+02,False,False,1.519491e+04,9.951000e-01,3.400000e-02,8.032116e+03,6.262000e-16,5.907242e-03,3.687000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Amazona_finschi,4.401633e+00,1.383370e+01,1.480363e+03,2.800000e-01,1.500000e+01,4.000000e+02,5.228446e-02,3.119500e+02,False,False,1.629098e+03,9.916800e-01,4.624700e-02,4.117085e+02,4.565000e-14,1.922277e-02,1.827000e+04,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
Amblyopsis_rosae,2.645403e+02,2.804127e+03,6.331621e+03,2.000000e-01,4.200000e-03,3.270642e+00,3.948436e-02,2.873500e+02,False,False,3.823698e+01,9.448000e-01,2.192100e-02,2.678800e+01,2.827000e-08,2.039711e-03,4.709000e+02,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
Amblyopsis_spelaea,3.270315e+02,2.824363e+03,7.115737e+03,2.000000e-01,5.200000e-03,6.900000e+00,9.837351e-02,2.861500e+02,False,False,4.598062e+01,9.019400e-01,2.183400e-02,2.414940e+01,5.117000e-08,2.243638e-03,9.235000e+02,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
Amblyramphus_holosericeus,2.755957e+00,7.498994e+00,7.546294e+02,2.800000e-01,3.300000e+00,5.300000e+01,6.758285e-02,3.147500e+02,False,False,1.375991e+03,9.769700e-01,4.352100e-02,6.562373e+02,4.767000e-15,5.129520e-02,3.706000e+03,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Ambystoma_maculatum,1.009324e+02,2.971606e+03,1.548761e+04,2.800000e-01,4.200000e-03,1.284000e+01,2.066168e-01,2.901500e+02,False,False,4.320985e+01,9.620300e-01,2.146100e-02,1.941940e+01,6.220000e-10,3.742522e-03,2.474000e+02,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
Ambystoma_mexicanum,1.591192e+01,7.425565e+02,8.227791e+03,2.800000e-01,4.200000e-03,1.100000e+02,2.066168e+00,2.901500e+02,False,False,1.339040e+02,8.397300e-01,7.026600e-02,2.535360e+01,2.626000e-09,4.756111e-04,9.123000e+03,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Ambystoma_opacum,1.572972e+02,8.832788e+02,5.469061e+03,2.800000e-01,4.200000e-03,1.300000e+00,1.706294e-01,2.901500e+02,False,False,1.222500e+02,9.898600e-01,2.171500e-02,1.370431e+02,5.760000e-09,2.100067e-03,9.014000e+01,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
Ambystoma_texanum,1.121824e+02,8.388270e+02,6.679030e+03,2.800000e-01,4.200000e-03,1.570000e+01,1.446318e+00,2.901500e+02,False,False,1.934500e+03,9.721500e-01,2.295400e-02,1.800158e+03,3.671000e-09,1.226617e-05,7.837000e+03,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
Amia_calva,2.171132e+01,1.758197e+03,7.032787e+03,2.000000e-01,1.556480e-02,3.800000e+03,1.092028e+02,2.881500e+02,False,False,1.720855e+03,5.637000e-01,2.561000e-02,1.540000e+02,5.115000e-08,3.877566e-06,1.364000e+06,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
Ammodramus_savannarum,2.449740e+00,5.550956e+00,3.995097e+02,2.800000e-01,2.000000e+00,2.042000e+01,2.703314e-01,3.147500e+02,False,False,9.730838e+02,9.332600e-01,4.566300e-02,5.409460e+02,6.468000e-12,8.908629e-02,4.728000e+03,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Ammomanes_deserti,2.143522e+00,5.828497e+00,5.149236e+02,2.800000e-01,2.500000e+00,2.200000e+01,1.351657e-01,3.147500e+02,False,False,1.256539e+03,9.424900e-01,5.531200e-02,6.983992e+02,2.181000e-12,8.071806e-02,5.487000e+03,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
Ammospiza_caudacuta,2.408911e+00,5.874976e+00,1.775598e+02,2.800000e-01,2.000000e+00,1.840000e+01,1.802209e-01,3.147500e+02,False,False,1.409797e+03,9.414800e-01,3.918900e-02,9.307172e+02,8.624000e-11,8.787973e-02,3.226000e+03,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
Ammospiza_leconteii,2.551812e+00,5.105755e+00,1.775598e+02,2.800000e-01,1.700000e+00,1.380000e+01,1.802209e-01,3.147500e+02,False,False,1.180133e+03,9.465600e-01,3.673500e-02,8.446628e+02,8.111000e-11,1.286184e-01,1.824000e+03,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
