species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,kap,v,p_M,E_Hb,E_Hp,k_J,s_M,E_Hbj,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Kogia_breviceps,8.159377e+01,1.689113e+03,3.000000e-01,5.300000e+04,5.516149e+05,8.281250e+05,1.124851e-02,3.091500e+02,False,1.299043e+03,7.482194e-01,4.354777e-02,2.148071e+01,2.858501e+07,1.569035e+08,2.000000e-03,1.000000e+00,2.858501e+07,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Heteronotia_binoei_3N1B,3.150509e+01,5.475000e+03,3.000000e-01,1.993734e-01,1.795292e+00,4.323691e+00,2.906587e-02,2.991500e+02,False,4.983496e+01,9.228817e-01,8.384137e-03,3.605887e+01,9.033456e+01,8.454039e+02,2.000000e-03,1.000000e+00,9.033456e+01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Pelophylax_nigromaculatus,8.000000e+00,7.191178e+03,2.800000e-01,6.300000e-03,2.000000e+01,1.180000e+02,1.042945e+01,2.902500e+02,False,2.121793e+02,6.369863e-01,8.690968e-02,3.197550e+01,1.864305e+01,1.019219e+05,2.000000e-03,1.000000e+00,1.864305e+01,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True
Euprymna_hyllebergi,6.662389e+00,4.706502e+01,2.100000e-01,4.100000e-03,3.000000e+00,5.880000e+00,2.126920e+01,3.013500e+02,True,2.273761e+02,4.526207e-01,1.385377e-02,2.034415e+01,6.380481e+00,9.655506e+03,2.000000e-03,2.060260e+00,5.622631e+01,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Sargocentron_microstoma,1.626821e+00,2.699044e+03,2.000000e-01,2.680000e-04,1.560000e+01,1.970000e+02,4.890620e+01,3.009500e+02,False,1.833650e+02,9.946830e-01,2.335000e-02,4.377414e+01,2.801854e-03,2.804185e+02,2.000000e-03,1.000000e+00,2.801854e-03,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Osteolaemus_tetraspis,4.064854e+01,1.937903e+04,3.000000e-01,4.750000e+01,8.373488e+03,4.000000e+04,4.334581e-02,2.951500e+02,False,4.934510e+02,9.497418e-01,3.320266e-02,2.025239e+01,7.178251e+03,1.226711e+06,2.000000e-03,1.000000e+00,7.178251e+03,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True
Psittrichas_fulgidus,7.428687e+00,1.436890e+03,2.800000e-01,1.500000e+01,8.217500e+02,8.650000e+02,3.479737e-02,3.144500e+02,False,2.206822e+03,9.626266e-01,2.472449e-02,5.463482e+02,6.022286e+02,5.096625e+04,2.239643e-02,1.000000e+00,6.022286e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Strangomera_bentincki,7.548889e+00,2.296121e+03,2.000000e-01,9.000000e-04,8.630000e+00,1.867000e+02,2.267738e+01,2.911500e+02,True,6.233394e+01,9.310356e-01,3.352000e-02,1.924235e+01,2.492672e-01,3.258663e+03,2.000000e-03,1.690185e+00,1.214037e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
Acarichthys_heckelii,1.985823e+00,1.449651e+03,2.000000e-01,1.800000e-03,4.700000e+01,2.760000e+02,1.439602e+02,2.976500e+02,False,5.520098e+03,9.628051e-01,2.080094e-02,3.184646e+03,1.052713e-02,5.935607e+03,2.000000e-03,1.000000e+00,1.052713e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Moenkhausia_pittieri,3.909630e+00,1.070261e+03,2.000000e-01,5.200000e-04,3.500000e-01,3.000000e+00,1.121222e+01,3.001500e+02,True,3.136694e+01,8.244716e-01,2.047324e-02,2.004987e+01,4.386495e-01,3.965897e+02,2.000000e-03,1.306063e+00,9.899713e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Cynoglossus_canariensis,4.173075e+00,3.692539e+03,2.000000e-01,2.245000e-05,1.910000e+02,1.100000e+03,9.532737e+02,2.906500e+02,True,1.119592e+02,9.597202e-01,2.343300e-02,2.998868e+01,2.399998e-03,3.529478e+04,2.000000e-03,2.271977e+00,2.823885e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Macomangulus_tenuis,4.223953e+00,5.741348e+03,9.000000e-02,1.440000e-07,5.349794e-02,1.444444e+00,8.333486e+02,2.931500e+02,True,1.254004e+00,9.800000e-01,2.988434e-02,1.540827e+01,6.724831e-06,8.036062e+00,2.000000e-03,1.407840e+01,1.960896e-02,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
Eremias_argus,2.421747e+01,5.860656e+03,3.000000e-01,4.000000e-01,1.338284e+00,6.800000e+00,8.531469e-03,2.881500e+02,False,1.035096e+02,4.779276e-01,2.663980e-02,3.007372e+01,2.238150e+03,1.104424e+04,2.000000e-03,1.000000e+00,2.238150e+03,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
Leiothlypis_peregrina,2.296631e+00,2.840958e+02,2.800000e-01,1.340000e+00,9.025000e+00,9.500000e+00,1.351657e-01,3.147500e+02,False,1.948595e+03,8.652339e-01,2.927224e-02,1.781462e+03,3.272753e+02,2.867249e+03,7.258657e-02,1.000000e+00,3.272753e+02,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
Cathartes_aura,7.961655e+00,1.068557e+03,2.800000e-01,6.000000e+01,1.474400e+03,1.552000e+03,3.893101e-02,3.131500e+02,False,3.379059e+03,9.335587e-01,2.266335e-02,7.867114e+02,3.448786e+03,9.951134e+04,3.211936e-02,1.000000e+00,3.448786e+03,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False
Brachionus_plicatilis,1.000000e+00,1.100000e+01,6.000000e-02,3.800000e-07,2.200000e-06,2.800000e-06,4.528302e+00,2.931500e+02,False,9.979970e+01,3.680814e-01,1.259556e-02,4.843512e+03,3.132000e-04,6.225000e-04,2.000000e-03,1.000000e+00,3.132000e-04,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False
Mene_maculata,4.007685e+00,1.950407e+03,2.000000e-01,1.400000e-04,6.370000e+01,6.462000e+02,2.966607e+02,2.975500e+02,True,1.910771e+01,9.788238e-01,2.540808e-02,1.441671e+01,1.348967e-02,9.434937e+03,2.000000e-03,6.392045e+00,3.554446e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Sardinella_longiceps,1.265535e+00,6.928806e+02,2.000000e-01,3.200000e-04,7.118841e+01,2.000000e+02,4.069965e+02,2.981500e+02,True,2.897560e+03,9.724333e-01,2.074235e-02,2.213989e+03,2.026669e-03,7.144326e+04,2.000000e-03,1.456943e+00,6.662254e-03,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Empidonax_traillii,2.653885e+00,4.882896e+02,2.800000e-01,1.800000e+00,1.425000e+01,1.500000e+01,7.884665e-02,3.147500e+02,False,1.967534e+03,9.230127e-01,2.732841e-02,1.695068e+03,2.252512e+02,2.207270e+03,6.924804e-02,1.000000e+00,2.252512e+02,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
Salvelinus_alpinus,2.501248e+02,6.360536e+03,2.000000e-01,9.795575e-02,5.249816e+02,1.500000e+04,2.316652e+00,2.831500e+02,True,4.339478e+02,9.605641e-01,5.290411e-02,5.885294e+01,6.796284e+00,1.191759e+05,2.000000e-03,2.485178e+00,1.078833e+02,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,True
Megaceryle_alcyon,4.749488e+00,8.304152e+02,2.800000e-01,1.100000e+01,1.440200e+02,1.516000e+02,1.017563e-01,3.131500e+02,False,4.423609e+03,8.700938e-01,2.977186e-02,2.077828e+03,1.271930e+03,1.961834e+04,8.516686e-02,1.000000e+00,1.271930e+03,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
Corvus_corone,3.878755e+00,8.522873e+02,2.800000e-01,1.150000e+01,4.864000e+02,5.120000e+02,1.013743e-01,3.147500e+02,False,3.148990e+03,9.694066e-01,2.942129e-02,1.009335e+03,3.493541e+02,1.793833e+04,4.102905e-02,1.000000e+00,3.493541e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Campylopterus_hemileucurus,4.082900e+00,6.122488e+02,2.800000e-01,9.000000e-01,8.835000e+00,9.300000e+00,3.266646e-02,3.112500e+02,False,4.789777e+02,9.646899e-01,2.130024e-02,3.672197e+02,9.416088e+01,1.253348e+03,1.506830e-02,1.000000e+00,9.416088e+01,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True
Aphrastura_spinicauda,2.858030e+00,4.438996e+02,2.800000e-01,2.100000e+00,1.045000e+01,1.100000e+01,1.385448e-01,3.147500e+02,False,9.701950e+02,5.952911e-01,3.526239e-02,4.459575e+02,3.348977e+03,3.348627e+04,1.827704e-02,1.000000e+00,3.348977e+03,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Cynoglossus_joyneri,1.039724e+00,1.138498e+03,2.000000e-01,9.200000e-05,4.950000e+01,3.340000e+02,2.336146e+03,3.003500e+02,True,1.765749e+02,9.516106e-01,2.861085e-02,4.570834e+01,1.054323e-02,1.101126e+04,2.000000e-03,1.418219e+00,3.020573e-02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Halcyon_smyrnensis,4.749488e+00,3.513295e+02,2.800000e-01,1.470000e+01,8.683000e+01,9.140000e+01,1.017563e-01,3.131500e+02,False,7.317879e+03,6.804739e-01,2.887390e-02,3.765764e+03,3.722562e+03,2.361608e+04,1.532713e-01,1.000000e+00,3.722562e+03,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Procellaria_aequinoctialis,1.202414e+01,1.357174e+03,2.800000e-01,9.260000e+01,1.216000e+03,1.280000e+03,1.842063e-02,3.125500e+02,False,2.494887e+03,8.398512e-01,1.977022e-02,5.381167e+02,1.633251e+04,2.584905e+05,2.203598e-02,1.000000e+00,1.633251e+04,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
Podarcis_muralis_Castanet,4.998350e+01,5.860656e+03,3.000000e-01,3.600000e-01,1.844962e+00,5.078000e+00,1.706294e-02,2.981500e+02,False,2.500494e+02,2.735033e-01,2.703961e-02,5.220942e+01,3.506030e+03,2.905554e+04,2.000000e-03,1.000000e+00,3.506030e+03,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
Heterostichus_rostratus,1.844551e+01,2.378025e+03,2.000000e-01,1.400000e-03,4.834942e+01,1.600000e+03,6.055445e+00,2.923500e+02,True,6.295560e+01,9.977794e-01,3.141933e-02,2.186434e+01,1.143733e-02,8.141816e+02,2.000000e-03,3.633073e+00,5.565721e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Epinephelus_howlandi,1.695223e+00,3.535751e+03,2.000000e-01,4.500000e-04,2.090000e+02,2.295000e+03,1.312239e+04,3.011500e+02,True,2.258144e+02,6.126467e-01,2.147538e-02,1.921403e+01,4.485612e-01,3.566656e+05,1.082432e-03,1.238539e+00,8.541621e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Microcarbo_niger,4.287045e+00,1.215640e+03,2.800000e-01,1.260000e+01,4.056500e+02,4.270000e+02,6.169591e-02,3.137500e+02,False,3.652901e+03,9.846140e-01,2.470118e-02,1.374950e+03,1.552114e+02,4.720478e+03,5.640339e-02,1.000000e+00,1.552114e+02,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Falcipennis_canadensis,4.082900e+00,6.263815e+02,2.800000e-01,1.500000e+01,4.262650e+02,4.487000e+02,1.037706e-01,3.138500e+02,False,4.853013e+03,9.617986e-01,2.952691e-02,1.800908e+03,4.916397e+02,1.327612e+04,7.381885e-02,1.000000e+00,4.916397e+02,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
Microbates_cinereiventris,2.653885e+00,1.864378e+02,2.800000e-01,8.000000e-01,8.550000e+00,9.000000e+00,1.841633e-01,3.147500e+02,False,4.566031e+02,9.257363e-01,3.439076e-02,2.952652e+02,2.295623e+02,4.013438e+03,1.210122e-02,1.000000e+00,2.295623e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Aegotheles_cristatus,5.307770e+00,7.921267e+02,2.800000e-01,7.000000e+00,5.700000e+01,6.000000e+01,7.574546e-02,3.128500e+02,False,1.651560e+03,8.853094e-01,2.018043e-02,8.893252e+02,1.067939e+03,1.137562e+04,3.655102e-02,1.000000e+00,1.067939e+03,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Scomber_scombrus,3.588541e+01,1.698550e+04,2.000000e-01,5.500000e-05,1.750000e+02,2.800000e+03,3.781379e+03,2.851500e+02,True,7.738675e+01,8.565474e-01,3.234972e-02,3.413572e+01,5.267983e-02,1.740133e+05,2.000000e-03,6.650810e+00,1.567890e+01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Campephilus_magellanicus,3.266320e+00,5.666857e+02,2.800000e-01,1.340000e+01,2.793000e+02,2.940000e+02,5.735101e-02,3.149500e+02,False,2.882305e+03,6.998551e-01,4.311034e-02,6.814063e+02,7.317829e+03,2.684262e+05,2.786957e-02,1.000000e+00,7.317829e+03,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Troglodytes_musculus,2.858030e+00,3.995097e+02,2.800000e-01,1.950000e+00,1.330000e+01,1.400000e+01,1.576933e-01,3.147500e+02,False,2.261947e+03,8.258584e-01,2.451477e-02,1.922775e+03,5.157875e+02,4.135523e+03,7.856559e-02,1.000000e+00,5.157875e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Triakis_megalopterus,3.734028e+02,9.740943e+03,2.000000e-01,1.300949e+02,8.400000e+02,3.500000e+03,1.154919e-02,2.924500e+02,False,3.261423e+02,6.633697e-01,3.333207e-02,2.091185e+01,1.030051e+05,1.118727e+06,2.000000e-03,1.000000e+00,1.030051e+05,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Etheostoma_tetrazonum,8.343224e+00,1.107373e+03,2.000000e-01,3.600000e-03,4.821634e-01,5.100000e+00,1.806076e-01,2.961500e+02,True,1.554121e+01,9.692953e-01,5.499477e-02,1.593538e+01,5.654032e-01,1.320015e+02,2.000000e-03,1.784248e+00,3.355061e+00,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
Turnix_sylvaticus,2.653885e+00,9.462250e+02,2.800000e-01,3.400000e+00,3.800000e+01,4.000000e+01,8.454649e-02,3.140500e+02,False,2.152422e+03,9.164661e-01,3.378131e-02,1.272896e+03,4.732751e+02,7.415784e+03,5.210918e-02,1.000000e+00,4.732751e+02,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Sepiella_inermis,6.102803e+00,5.618454e+01,2.100000e-01,4.000000e-02,1.768296e+01,6.378000e+01,2.378600e+01,3.011500e+02,True,4.903129e+02,7.466878e-01,2.773513e-02,7.963241e+02,5.155957e+01,1.759833e+04,2.000000e-03,5.232041e+00,1.317269e+04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Sceloporus_undulatus,2.597660e+01,1.795381e+03,3.000000e-01,5.600000e-01,6.900000e+00,1.800000e+01,1.706279e-01,2.971500e+02,False,5.434157e+02,5.604865e-01,1.254968e-02,2.200415e+02,9.173763e+02,2.458371e+04,2.000000e-03,1.000000e+00,9.173763e+02,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
Coilia_ramcarati,2.277059e+00,8.311265e+02,2.000000e-01,2.700000e-04,2.600000e+01,7.200000e+01,1.283439e+02,3.018500e+02,True,4.613921e+01,8.882131e-01,1.757324e-02,1.147344e+01,1.144259e-01,1.195618e+04,2.000000e-03,1.000000e+00,1.144259e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Apus_pallidus,4.368703e+00,1.285723e+03,2.800000e-01,2.800000e+00,3.990000e+01,4.200000e+01,7.839950e-02,3.112500e+02,False,7.769892e+02,8.580229e-01,2.405737e-02,3.477217e+02,9.528657e+02,2.457925e+04,1.427149e-02,1.000000e+00,9.528657e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Mionectes_macconnelli,2.858030e+00,4.882896e+02,2.800000e-01,1.500000e+00,1.282500e+01,1.350000e+01,5.631904e-02,3.147500e+02,False,9.281109e+02,9.564588e-01,3.102903e-02,6.618374e+02,1.720960e+02,2.240390e+03,2.701284e-02,1.000000e+00,1.720960e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Chalcites_basalis,2.404063e+00,6.842639e+02,2.800000e-01,1.300000e+00,1.900000e+01,2.000000e+01,1.972923e-01,3.144500e+02,False,1.857426e+03,8.883727e-01,2.565832e-02,1.400023e+03,2.236014e+02,4.379632e+03,5.725566e-02,1.000000e+00,2.236014e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Abramis_brama,1.568040e+01,6.603860e+03,2.000000e-01,2.800000e-03,3.190000e+02,6.050000e+03,2.271399e+03,2.911500e+02,True,4.695101e+02,6.216432e-01,1.453379e-02,2.802756e+01,5.494930e-01,2.422601e+05,1.562580e-03,1.000000e+00,5.494930e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True
