species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,kap,v,p_M,E_Hb,E_Hp,k_J,s_M,E_Hbj,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C,data_split
Trochalopteron_elliotii,2.245595e+00,6.658494e+02,2.800000e-01,1.500000e+00,4.275000e+01,4.500000e+01,9.011046e-02,3.147500e+02,False,4.229966e+03,9.909432e-01,2.122346e-02,3.738395e+03,8.451780e+00,2.049137e+02,1.527469e-01,1.000000e+00,8.451780e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Troglodytes_aedon,2.653885e+00,3.995097e+02,2.800000e-01,1.500000e+00,1.472500e+01,1.550000e+01,3.153866e-01,3.147500e+02,False,1.046710e+03,8.121816e-01,3.464043e-02,5.962981e+02,8.235528e+02,1.349417e+04,2.446439e-02,1.000000e+00,8.235528e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,train
Troglodytes_musculus,2.858030e+00,3.995097e+02,2.800000e-01,1.950000e+00,1.330000e+01,1.400000e+01,1.576933e-01,3.147500e+02,False,2.261947e+03,8.258584e-01,2.451477e-02,1.922775e+03,5.157875e+02,4.135523e+03,7.856559e-02,1.000000e+00,5.157875e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Truncilla_truncata,1.458659e+01,9.195766e+03,9.000000e-02,2.910150e-07,2.910150e-01,9.990000e+00,1.826263e+03,2.901500e+02,True,2.345245e+01,9.859011e-01,1.960560e-02,1.273822e+01,1.156678e-06,5.680684e+00,2.000000e-03,1.000001e+00,1.156682e-06,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,train
Trygonoptera_mucosa,2.788574e+02,4.854030e+03,2.000000e-01,7.560000e+01,6.835938e+02,2.198149e+03,3.625853e-03,2.951500e+02,False,2.097510e+02,8.839663e-01,3.120000e-02,1.940998e+01,3.135378e+04,3.233304e+05,2.000000e-03,1.000000e+00,3.135378e+04,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,test
Trygonoptera_personata,2.788574e+02,4.854030e+03,2.000000e-01,7.560000e+01,5.323062e+02,1.316010e+03,3.955476e-03,2.951500e+02,False,1.889523e+02,8.339940e-01,2.735853e-02,1.951028e+01,3.655235e+04,3.309894e+05,2.000000e-03,1.000000e+00,3.655235e+04,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Trygonorrhina_fasciata,3.143834e+02,8.892692e+03,2.000000e-01,1.139062e+02,2.580693e+03,1.000000e+04,1.549587e-02,2.938500e+02,False,3.367441e+02,8.628524e-01,2.302286e-02,2.188964e+01,2.023678e+04,6.673920e+05,2.000000e-03,1.000000e+00,2.023678e+04,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,train
Trypauchen_vagina,2.855310e+00,6.947920e+02,2.000000e-01,2.771000e-04,1.840000e+01,4.240000e+01,7.340326e+01,3.013500e+02,False,4.770396e+01,8.949528e-01,2.000005e-02,1.411818e+01,1.159493e-01,9.262623e+03,2.000000e-03,1.000000e+00,1.159493e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,train
Tunchiornis_ochraceiceps,3.062175e+00,4.438996e+02,2.800000e-01,1.730000e+00,1.102000e+01,1.160000e+01,4.505523e-02,3.147500e+02,False,1.613719e+03,9.644950e-01,2.434273e-02,1.541863e+03,1.038777e+02,7.387613e+02,6.313064e-02,1.000000e+00,1.038777e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Turdus_eremita,2.755957e+00,7.768243e+02,2.800000e-01,4.600000e+00,8.360000e+01,8.800000e+01,6.758285e-02,3.147500e+02,False,3.889918e+03,9.649296e-01,2.779474e-02,2.382628e+03,1.427100e+02,3.056487e+03,9.733673e-02,1.000000e+00,1.427100e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,test
Turdus_hauxwelli,2.796786e+00,7.546294e+02,2.800000e-01,6.000000e+00,5.700000e+01,6.000000e+01,5.181352e-02,3.147500e+02,False,7.382056e+03,9.551564e-01,2.445557e-02,6.528655e+03,1.338880e+02,1.279303e+03,2.666589e-01,1.000000e+00,1.338880e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,val
Turdus_iliacus,2.653885e+00,8.345313e+02,2.800000e-01,2.800000e+00,5.985000e+01,6.300000e+01,2.423971e-01,3.147500e+02,False,4.392920e+03,9.505623e-01,2.423068e-02,3.242272e+03,1.182454e+02,1.926372e+03,1.324794e-01,1.000000e+00,1.182454e+02,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,test
Turdus_merula,2.653885e+00,9.677012e+02,2.800000e-01,2.900000e+00,9.500000e+01,1.000000e+02,2.027485e-01,3.147500e+02,False,6.939316e+03,9.706291e-01,2.610179e-02,4.954224e+03,1.920258e+01,4.174224e+02,6.721988e-01,1.000000e+00,1.920258e+01,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Turdus_migratorius,2.858030e+00,7.546294e+02,2.800000e-01,6.400000e+00,7.172500e+01,7.550000e+01,1.351657e-01,3.147500e+02,False,7.974504e+03,9.319708e-01,2.332207e-02,6.645044e+03,1.968840e+02,2.052016e+03,2.709069e-01,1.000000e+00,1.968840e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Turdus_olivaceus,3.062175e+00,8.345313e+02,2.800000e-01,2.800000e+00,6.392550e+01,6.729000e+01,9.011046e-02,3.147500e+02,False,2.737247e+03,9.830418e-01,2.279869e-02,1.784698e+03,4.593898e+01,9.914517e+02,7.304569e-02,1.000000e+00,4.593898e+01,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,test
Turdus_philomelos,2.755957e+00,7.768243e+02,2.800000e-01,3.500000e+00,6.289000e+01,6.620000e+01,1.013743e-01,3.147500e+02,False,3.824276e+03,9.782310e-01,2.523828e-02,2.686476e+03,6.352700e+01,1.039968e+03,1.095554e-01,1.000000e+00,6.352700e+01,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Turdus_rubrocanus,2.245595e+00,7.768243e+02,2.800000e-01,3.900000e+00,8.756625e+01,9.217500e+01,6.533009e-02,3.147500e+02,False,1.082409e+04,9.901570e-01,2.198191e-02,1.010900e+04,1.143664e+01,2.085966e+02,4.136423e-01,1.000000e+00,1.143664e+01,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Turdus_rufiventris,2.551812e+00,7.768243e+02,2.800000e-01,5.300000e+00,6.859000e+01,7.220000e+01,7.208837e-02,3.147500e+02,False,8.822152e+03,9.767085e-01,2.371250e-02,8.045897e+03,4.909692e+01,5.524303e+02,3.299045e-01,1.000000e+00,4.909692e+01,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,val
Turdus_torquatus,2.858030e+00,4.039487e+02,2.800000e-01,6.300000e+00,1.007000e+02,1.060000e+02,2.027485e-01,3.147500e+02,False,8.048556e+03,9.418560e-01,2.193996e-02,6.187695e+03,1.406719e+02,2.140575e+03,2.528946e-01,1.000000e+00,1.406719e+02,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,train
Turdus_viscivorus,2.960102e+00,9.410672e+02,2.800000e-01,6.000000e+00,1.116250e+02,1.175000e+02,1.576933e-01,3.147500e+02,False,6.160045e+03,9.578050e-01,2.320818e-02,4.195892e+03,1.337441e+02,2.264852e+03,1.716841e-01,1.000000e+00,1.337441e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Turnix_sylvaticus,2.653885e+00,9.462250e+02,2.800000e-01,3.400000e+00,3.800000e+01,4.000000e+01,8.454649e-02,3.140500e+02,False,2.152422e+03,9.164661e-01,3.378131e-02,1.272896e+03,4.732751e+02,7.415784e+03,5.210918e-02,1.000000e+00,4.732751e+02,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Tylosurus_acus,2.212947e+00,3.028971e+03,2.000000e-01,5.200000e-04,1.504000e+02,5.800000e+03,6.097615e+01,2.996500e+02,True,2.576738e+02,9.991296e-01,2.881923e-02,2.037662e+01,8.065049e-04,3.127622e+02,2.000000e-03,2.059406e+00,7.058434e-03,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Tylosurus_crocodilus,1.853940e+00,2.537581e+03,2.000000e-01,5.200000e-04,2.230000e+02,6.300000e+03,1.847587e+02,3.016500e+02,True,1.846627e+02,9.968683e-01,2.036321e-02,1.434025e+01,2.995368e-03,1.497577e+03,2.000000e-03,1.540536e+00,1.096129e-02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Tympanuchus_pallidicinctus,5.675349e+00,6.329019e+02,2.800000e-01,1.550000e+01,6.830500e+02,7.190000e+02,2.346335e-01,3.141500e+02,False,3.628479e+03,9.541505e-01,4.944000e-02,9.203226e+02,1.052799e+03,4.721228e+04,3.762961e-02,1.000000e+00,1.052799e+03,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Tympanuchus_phasianellus,3.102205e+00,3.613739e+02,2.800000e-01,1.250000e+01,7.761500e+02,8.170000e+02,2.490495e-01,3.138500e+02,False,2.260323e+03,9.616739e-01,1.694894e-02,6.446171e+02,4.801462e+02,1.691712e+04,2.639359e-02,1.000000e+00,4.801462e+02,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,train
Typhlichthys_subterraneus,1.486507e+02,2.846295e+03,2.000000e-01,5.200000e-03,5.100000e-01,3.700000e+00,7.026679e-02,2.861500e+02,False,6.580772e+01,9.284924e-01,2.462820e-02,4.537981e+01,1.408816e+00,1.980539e+02,2.000000e-03,1.000000e+00,1.408816e+00,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,train
Typhlonarke_aysoni,2.330950e+03,2.589945e+04,2.000000e-01,1.826801e+01,1.503596e+02,1.400000e+03,3.474978e-03,2.801500e+02,False,4.184268e+02,7.791695e-01,3.127210e-02,4.609634e+01,8.297637e+03,6.414764e+04,2.000000e-03,1.000000e+00,8.297637e+03,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,test
Tyrannus_forficatus,2.449740e+00,4.927286e+02,2.800000e-01,2.800000e+00,4.085000e+01,4.300000e+01,6.758285e-02,3.147500e+02,False,3.114589e+03,9.691793e-01,2.941589e-02,2.228424e+03,9.614765e+01,1.653832e+03,9.090830e-02,1.000000e+00,9.614765e+01,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,train
Tyrannus_melancholicus,3.164247e+00,4.927286e+02,2.800000e-01,3.400000e+00,3.686000e+01,3.880000e+01,6.758285e-02,3.147500e+02,False,1.329688e+03,9.542899e-01,3.267954e-02,7.240646e+02,3.255173e+02,5.239526e+03,2.963694e-02,1.000000e+00,3.255173e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Tyrannus_savana,2.449740e+00,4.927286e+02,2.800000e-01,2.800000e+00,2.850000e+01,3.000000e+01,6.758285e-02,3.147500e+02,False,3.348769e+03,9.474337e-01,2.902371e-02,2.715545e+03,1.625199e+02,1.928497e+03,1.106329e-01,1.000000e+00,1.625199e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Tyrannus_tyrannus,2.449740e+00,4.927286e+02,2.800000e-01,3.200000e+00,3.790500e+01,3.990000e+01,6.758285e-02,3.147500e+02,False,4.543130e+03,9.492647e-01,2.670976e-02,3.811642e+03,1.297667e+02,1.692159e+03,1.564356e-01,1.000000e+00,1.297667e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Tyto_alba,6.736785e+00,1.074423e+03,2.800000e-01,1.500000e+01,3.173000e+02,3.340000e+02,2.379105e-01,3.133500e+02,False,2.121758e+03,7.484338e-01,1.888726e-02,6.029231e+02,4.699041e+03,1.248735e+05,2.476120e-02,1.000000e+00,4.699041e+03,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,test
Ulvaria_subbifurcata,1.241754e+02,1.514507e+04,2.000000e-01,1.900000e-03,3.900000e+00,3.520000e+01,1.098179e+00,2.795500e+02,True,2.007532e+02,8.828345e-01,3.361200e-02,7.700180e+01,5.865571e-01,2.590777e+03,2.000000e-03,1.091790e+00,7.691698e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Umbra_krameri,3.794662e+01,2.603172e+03,2.000000e-01,2.600000e-03,5.329409e-01,2.690000e+01,2.881100e+00,2.881500e+02,False,5.502643e+01,7.676916e-01,3.641125e-02,1.524589e+01,2.922823e+00,1.247634e+03,1.999953e-03,1.000000e+00,2.922823e+00,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,val
Umbra_limi,1.154897e+01,3.010982e+03,2.000000e-01,1.800000e-03,5.196692e-01,1.465000e+01,2.490882e+00,2.861500e+02,False,8.804180e+01,9.094818e-01,1.301618e-01,2.643357e+01,8.140486e-01,5.388246e+02,2.000369e-03,1.000000e+00,8.140486e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,train
Upupa_epops,3.368392e+00,5.702395e+02,2.800000e-01,4.000000e+00,7.125000e+01,7.500000e+01,2.335861e-01,3.131500e+02,False,2.453896e+03,8.108704e-01,2.504986e-02,1.191772e+03,9.984919e+02,2.302871e+04,4.881719e-02,1.000000e+00,9.984919e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,train
Urechis_caupo,2.209990e+00,4.839877e+03,4.000000e-02,8.200000e-06,5.600000e+01,1.600000e+02,8.264673e+04,2.901500e+02,True,8.667483e+01,5.000000e-01,2.956285e-02,1.226013e+01,1.723763e-03,2.540135e+04,2.000000e-03,2.960351e+00,4.483772e-02,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,test
Uria_aalge,6.328495e+00,2.062241e+03,2.800000e-01,7.040000e+01,9.424000e+02,9.920000e+02,2.075413e-02,3.138500e+02,False,1.030743e+04,9.890599e-01,2.089245e-02,4.365334e+03,2.378743e+02,2.074705e+03,1.787768e-01,1.000000e+00,2.378743e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,train
Uria_lomvia,6.736785e+00,1.397313e+03,2.800000e-01,7.040000e+01,9.158000e+02,9.640000e+02,2.075413e-02,3.138500e+02,False,6.426459e+03,9.882557e-01,2.353982e-02,2.260821e+03,4.376303e+02,3.797869e+03,9.243958e-02,1.000000e+00,4.376303e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,val
Urobatis_halleri,6.571157e+01,3.669794e+03,2.000000e-01,5.707520e+01,5.616000e+02,2.600000e+03,9.537321e-03,2.967500e+02,False,2.032982e+02,9.392044e-01,1.017467e-01,1.573911e+01,1.227966e+04,1.545930e+05,2.000000e-03,1.000000e+00,1.227966e+04,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,val
Urocolius_macrourus,2.449740e+00,6.454710e+02,2.800000e-01,2.340000e+00,5.299100e+01,5.578000e+01,2.788661e-01,3.126500e+02,False,5.314255e+03,9.479421e-01,2.136734e-02,4.493139e+03,6.872762e+01,1.210046e+03,1.834826e-01,1.000000e+00,6.872762e+01,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Urogymnus_polylepis,1.071275e+02,2.380890e+03,2.000000e-01,1.171875e+03,5.776910e+04,6.000000e+05,1.365036e-02,3.007500e+02,False,8.472402e+02,9.919739e-01,3.140475e-02,1.901579e+01,4.888848e+03,4.656274e+05,2.000000e-03,1.000000e+00,4.888848e+03,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,test
Urolophus_lobatus,4.323145e+02,7.243040e+03,2.000000e-01,1.197054e+01,1.313639e+02,3.490000e+02,5.798670e-03,2.894500e+02,False,1.558893e+02,6.838733e-01,3.137076e-02,1.933400e+01,1.550355e+04,2.306543e+05,2.000000e-03,1.000000e+00,1.550355e+04,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,val
Urolophus_paucimaculatus,4.755460e+02,7.243040e+03,2.000000e-01,2.176042e+01,1.810587e+02,3.290000e+02,2.899335e-03,2.894500e+02,False,1.529181e+02,6.803843e-01,3.339484e-02,1.889765e+01,2.522032e+04,3.312823e+05,2.000000e-03,1.000000e+00,2.522032e+04,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Urophycis_tenuis,1.284527e+01,3.733787e+04,2.000000e-01,2.200000e-04,5.780000e+02,2.100000e+04,9.239950e+03,2.779500e+02,True,1.282501e+02,5.667362e-01,3.735495e-02,2.907708e+01,4.696118e-01,2.409370e+06,1.991686e-03,9.306689e+00,3.825320e+02,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,train
Urosphena_squameiceps,2.633470e+00,4.350216e+02,2.800000e-01,1.200000e+00,8.779900e+00,9.242000e+00,1.306602e-01,3.147500e+02,False,1.193497e+03,9.364434e-01,2.762798e-02,1.050033e+03,1.609363e+02,1.488049e+03,4.296322e-02,1.000000e+00,1.609363e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,test
